distribution,true_mean,true_variance,n,rep,method,lower,upper,width,sqrt_n_width,normalized_halfwidth,covered,empty_center_component,backend,runtime_seconds,u_plus,u_minus
"Beta(0.5,0.5)",0.5,0.125,50000,19,STaR,0.49596786112107727,0.5042972620778545,0.008329400956777255,1.8625106751205731,2.633987856820184,True,False,direct-two-arm,0.07499122619628906,,
"Beta(0.5,0.5)",0.5,0.125,50000,19,Probit-STaR,0.4958657591916078,0.5043488465351094,0.00848308734350156,1.8968759959137598,2.6825877595612106,True,False,randomized,0.1880803108215332,0.5090704336165361,0.7884267902781368
"Beta(0.5,0.5)",0.5,0.125,50000,19,Gaffke,0.4959075121598511,0.5040737102804401,0.008166198120588997,1.8260174115368022,2.582378588524759,True,False,cornish-fisher,0.030949831008911133,,
"Beta(0.5,0.5)",0.5,0.125,100000,19,STaR,0.49754729961710464,0.5032667975970181,0.005719497979913446,1.8086640689258466,2.5578372560518385,True,False,direct-two-arm,0.14843440055847168,,
"Beta(0.5,0.5)",0.5,0.125,100000,19,Probit-STaR,0.4975198573210058,0.5034374036952677,0.005917546374261895,1.8712924702338785,2.646407190571402,True,False,randomized,0.36440253257751465,0.9096493650519196,0.2047421692971505
"Beta(0.5,0.5)",0.5,0.125,100000,19,Gaffke,0.4977671641661679,0.5035455821085382,0.005778417942370273,1.827296197027365,2.5841870643088787,True,False,cornish-fisher,0.014168262481689453,,
"Beta(0.5,0.5)",0.5,0.125,500000,19,STaR,0.4991409383665998,0.5017831816082319,0.002642243241632092,1.8683481137023776,2.642243241632092,True,False,direct-two-arm,0.630169153213501,,
"Beta(0.5,0.5)",0.5,0.125,500000,19,Probit-STaR,0.4991301760244524,0.5017097917949713,0.002579615770518906,1.8240638041896793,2.579615770518906,True,False,randomized,1.7990896701812744,0.3501551277548386,0.546718736072171
"Beta(0.5,0.5)",0.5,0.125,500000,19,Gaffke,0.49911322281023285,0.5016932376320793,0.0025800148218464436,1.8243459760894227,2.5800148218464436,True,False,cornish-fisher,0.020116329193115234,,
"Beta(0.5,0.5)",0.5,0.125,1000000,19,STaR,0.4989672335639494,0.5008274381729647,0.0018602046090153146,1.8602046090153146,2.6307265868583984,True,False,direct-two-arm,1.2398643493652344,,
"Beta(0.5,0.5)",0.5,0.125,1000000,19,Probit-STaR,0.49902909521162186,0.500818338238288,0.0017892430266661652,1.7892430266661652,2.530371754692776,True,False,randomized,3.6343014240264893,0.12427505679613349,0.4871770994465151
"Beta(0.5,0.5)",0.5,0.125,1000000,19,Gaffke,0.4989914445130749,0.5008143620030264,0.0018229174899515033,1.8229174899515033,2.577994637376536,True,False,cornish-fisher,0.04047584533691406,,
"Beta(0.5,0.5)",0.5,0.125,10,20,STaR,0.23188692519403573,0.8668714863228673,0.6349845611288315,2.0079974922095265,2.8397372866938753,True,False,direct-two-arm,0.00031828880310058594,,
"Beta(0.5,0.5)",0.5,0.125,10,20,Probit-STaR,0.12261892498592708,0.8725643946532666,0.7499454696673395,2.371535805073511,3.353858099188356,True,False,randomized,0.0001556873321533203,0.8756089064725603,0.3067284098251305
"Beta(0.5,0.5)",0.5,0.125,10,20,Gaffke,0.26092032710366186,0.8077465904708073,0.5468262633671455,1.7292164766392748,2.4454813935422806,True,False,bspline-exact,0.0002994537353515625,,
"Beta(0.5,0.5)",0.5,0.125,50,20,STaR,0.4826879505323409,0.7389936107342157,0.25630566020187473,1.8123547038524064,2.5630566020187473,True,False,direct-two-arm,0.000164031982421875,,
"Beta(0.5,0.5)",0.5,0.125,50,20,Probit-STaR,0.3741503772424044,0.7214610526944134,0.347310675452009,2.4558573379059574,3.4731067545200895,True,False,randomized,0.0002834796905517578,0.9958731662247013,0.11612994090707873
"Beta(0.5,0.5)",0.5,0.125,50,20,Gaffke,0.4870370632547974,0.7328371622636416,0.2458000990088442,1.738069168254785,2.4580009900884416,True,False,bspline-exact,0.0002415180206298828,,
"Beta(0.5,0.5)",0.5,0.125,100,20,STaR,0.48868043074257517,0.6720182856943508,0.18333785495177568,1.8333785495177568,2.5927888096919247,True,False,direct-two-arm,0.00021386146545410156,,
"Beta(0.5,0.5)",0.5,0.125,100,20,Probit-STaR,0.4555382223158435,0.6880218437643324,0.2324836214484889,2.324836214484889,3.2878149048206553,True,False,randomized,0.000461578369140625,0.9226661634304079,0.5546351808429302
"Beta(0.5,0.5)",0.5,0.125,100,20,Gaffke,0.4945323158980151,0.6780512426873692,0.18351892678935405,1.8351892678935404,2.5953495521765957,True,False,bspline-exact,0.0003428459167480469,,
"Beta(0.5,0.5)",0.5,0.125,500,20,STaR,0.48462228688733044,0.5620317794731828,0.07740949258585239,1.7309288752573193,2.4479030908921082,True,False,direct-two-arm,0.0008246898651123047,,
"Beta(0.5,0.5)",0.5,0.125,500,20,Probit-STaR,0.46824783360342903,0.5563318964819719,0.08808406287854287,1.9696195233078766,2.7854626425768294,True,False,randomized,0.002132415771484375,0.6753544421952002,0.2517460535421432
"Beta(0.5,0.5)",0.5,0.125,500,20,Gaffke,0.476424364862001,0.5609851910277251,0.08456082616572413,1.8908375554010206,2.6740481150925115,True,False,bspline-exact,0.004208087921142578,,
"Beta(0.5,0.5)",0.5,0.125,1000,20,STaR,0.48567206507461835,0.5451887559217321,0.05951669084711375,1.8820830187297566,2.6616673305997174,True,False,direct-two-arm,0.0015819072723388672,,
"Beta(0.5,0.5)",0.5,0.125,1000,20,Probit-STaR,0.4830035052725742,0.5477066932250294,0.06470318795245522,2.0460944580372495,2.893614532452706,True,False,randomized,0.004031181335449219,0.7468802333086813,0.5795661871742962
"Beta(0.5,0.5)",0.5,0.125,1000,20,Gaffke,0.4887715615409209,0.5470993660373908,0.05832780449646996,1.844487131258557,2.6084987166484943,True,False,bspline-exact,0.016048192977905273,,
"Beta(0.5,0.5)",0.5,0.125,5000,20,STaR,0.49653081474828864,0.522927846305749,0.026397031557460315,1.866552001747548,2.6397031557460315,True,False,direct-two-arm,0.007874011993408203,,
"Beta(0.5,0.5)",0.5,0.125,5000,20,Probit-STaR,0.494934104037425,0.5229871565339701,0.028053052496545106,1.9836503653289252,2.8053052496545106,True,False,randomized,0.020438671112060547,0.9735172253426785,0.23035516250491084
"Beta(0.5,0.5)",0.5,0.125,5000,20,Gaffke,0.4981444195284132,0.5240218656041631,0.025877446075749877,1.829811759995195,2.5877446075749875,True,False,bspline-exact,0.4273660182952881,,
"Beta(0.5,0.5)",0.5,0.125,10000,20,STaR,0.4965170041934507,0.5153258073497688,0.018808803156318166,1.8808803156318166,2.6599664515671027,True,False,direct-two-arm,0.014710664749145508,,
"Beta(0.5,0.5)",0.5,0.125,10000,20,Probit-STaR,0.49648698260463997,0.5135480502207999,0.017061067616159886,1.7061067616159886,2.412799321133772,True,False,randomized,0.03856682777404785,0.23019288136025695,0.0848292998568615
"Beta(0.5,0.5)",0.5,0.125,10000,20,Gaffke,0.4964000768501652,0.5147475093534726,0.018347432503307393,1.8347432503307393,2.594718788090226,True,False,cornish-fisher,0.05374789237976074,,
"Beta(0.5,0.5)",0.5,0.125,50000,20,STaR,0.497090735004853,0.5046075519384028,0.007516816933549775,1.6808113637838815,2.377026226453983,True,False,direct-two-arm,0.09251260757446289,,
"Beta(0.5,0.5)",0.5,0.125,50000,20,Probit-STaR,0.4977562796029844,0.5060121547311487,0.00825587512816428,1.846069800032512,2.6107369482933658,True,False,randomized,0.18039917945861816,0.21763797670798146,0.7793418956946389
"Beta(0.5,0.5)",0.5,0.125,50000,20,Gaffke,0.49768294522422873,0.5058448429974755,0.008161897773246718,1.8250558246383826,2.5810186992916133,True,False,cornish-fisher,0.022127151489257812,,
"Beta(0.5,0.5)",0.5,0.125,100000,20,STaR,0.4987855580244209,0.5047190431466961,0.005933485122275206,1.876332744911233,2.6535352153782026,True,False,direct-two-arm,0.15670561790466309,,
"Beta(0.5,0.5)",0.5,0.125,100000,20,Probit-STaR,0.49879481581795815,0.5049696046780985,0.0061747888601403345,1.9526396868678353,2.761449527596446,True,False,randomized,0.35866260528564453,0.45833107547279317,0.9857487481619824
"Beta(0.5,0.5)",0.5,0.125,100000,20,Gaffke,0.49885440523227237,0.5046253017331249,0.0057708965008525515,1.8249177083789896,2.5808233734043955,True,False,cornish-fisher,0.024599552154541016,,
"Beta(0.5,0.5)",0.5,0.125,10,21,STaR,0.27891901183757606,0.8976568885023024,0.6187378766647263,1.9566209648768822,2.7670799049524177,True,False,direct-two-arm,0.000274658203125,,
"Beta(0.5,0.5)",0.5,0.125,10,21,Probit-STaR,0.4295097325248639,0.939700148533315,0.510190416008451,1.6133637549755369,2.2816409033275873,True,False,randomized,0.00017881393432617188,0.04445971788206693,0.6466254683077923
"Beta(0.5,0.5)",0.5,0.125,10,21,Gaffke,0.31577019554239605,0.8783163777589656,0.5625461822165696,1.7789272248364685,2.5157830078384658,True,False,bspline-exact,0.00028634071350097656,,
"Beta(0.5,0.5)",0.5,0.125,50,21,STaR,0.3509660747820116,0.6234958074467651,0.27252973266475355,1.927076220422042,2.7252973266475355,True,False,direct-two-arm,0.00018024444580078125,,
"Beta(0.5,0.5)",0.5,0.125,50,21,Probit-STaR,0.37659394346458697,0.6339553930632851,0.2573614495986981,1.8198202622723931,2.573614495986981,True,False,randomized,0.00027680397033691406,0.13360805708558865,0.2837347083147965
"Beta(0.5,0.5)",0.5,0.125,50,21,Gaffke,0.36710339244828505,0.6407301375392543,0.2736267450909693,1.9348332696782724,2.736267450909693,True,False,bspline-exact,0.00024318695068359375,,
"Beta(0.5,0.5)",0.5,0.125,100,21,STaR,0.3870735385066032,0.5871463712344118,0.20007283272780862,2.000728327278086,2.8294571350607054,True,False,direct-two-arm,0.00021982192993164062,,
"Beta(0.5,0.5)",0.5,0.125,100,21,Probit-STaR,0.38755246599179083,0.5743524186118296,0.1867999526200388,1.867999526200388,2.641750264459104,True,False,randomized,0.00046634674072265625,0.3644130714598851,0.1275826086348255
"Beta(0.5,0.5)",0.5,0.125,100,21,Gaffke,0.39420888585924857,0.5910375325590947,0.19682864669984618,1.9682864669984617,2.783577416264648,True,False,bspline-exact,0.00036215782165527344,,
"Beta(0.5,0.5)",0.5,0.125,500,21,STaR,0.4678021631152056,0.5541664980613614,0.08636433494615581,1.9311652377116504,2.731080070355278,True,False,direct-two-arm,0.0007803440093994141,,
"Beta(0.5,0.5)",0.5,0.125,500,21,Probit-STaR,0.4710845894603948,0.5591023581366972,0.0880177686763024,1.9681371398806387,2.7833662358293925,True,False,randomized,0.0021009445190429688,0.2064097731313579,0.659154987527813
"Beta(0.5,0.5)",0.5,0.125,500,21,Gaffke,0.46748194323933967,0.5533255326170388,0.08584358937769909,1.9195210128111404,2.714612649577654,True,False,bspline-exact,0.004299640655517578,,
"Beta(0.5,0.5)",0.5,0.125,1000,21,STaR,0.47105333852824427,0.5322654838303686,0.06121214530212438,1.9356979961988872,2.73749035888289,True,False,direct-two-arm,0.0015516281127929688,,
"Beta(0.5,0.5)",0.5,0.125,1000,21,Probit-STaR,0.4723591279317061,0.5345521085427734,0.06219298061106726,1.9667147320566316,2.781354647393456,True,False,randomized,0.004224300384521484,0.33942785130884434,0.6498367679340221
"Beta(0.5,0.5)",0.5,0.125,1000,21,Gaffke,0.4719398953213211,0.5317279472407057,0.05978805191938463,1.8906642092965722,2.6738029666806162,True,False,bspline-exact,0.014751672744750977,,
"Beta(0.5,0.5)",0.5,0.125,5000,21,STaR,0.48004482183931807,0.5067848080580186,0.02673998621870055,1.8908025584077988,2.673998621870055,True,False,direct-two-arm,0.007829666137695312,,
"Beta(0.5,0.5)",0.5,0.125,5000,21,Probit-STaR,0.4790232212258311,0.507291696119281,0.02826847489344997,1.998883029096014,2.826847489344997,True,False,randomized,0.020084619522094727,0.8455110690254573,0.6051456098973871
"Beta(0.5,0.5)",0.5,0.125,5000,21,Gaffke,0.4809183698549856,0.5068718700042344,0.025953500149248798,1.83518959510599,2.59535001492488,True,False,bspline-exact,0.44057393074035645,,
"Beta(0.5,0.5)",0.5,0.125,10000,21,STaR,0.4874299683086494,0.5061361804349596,0.018706212126310184,1.8706212126310184,2.6454578889655913,True,False,direct-two-arm,0.014124393463134766,,
"Beta(0.5,0.5)",0.5,0.125,10000,21,Probit-STaR,0.4864228222582726,0.5046554494206592,0.018232627162386605,1.8232627162386605,2.5784828610739217,True,False,randomized,0.03991556167602539,0.7008780523926612,0.14490703652658266
"Beta(0.5,0.5)",0.5,0.125,10000,21,Gaffke,0.48712541216909067,0.5054211116268297,0.018295699457739012,1.8295699457739012,2.587402630623659,True,False,cornish-fisher,0.012071609497070312,,
"Beta(0.5,0.5)",0.5,0.125,50000,21,STaR,0.4951669532625924,0.5035218747209913,0.00835492145839889,1.8682172327651598,2.642058148035622,True,False,direct-two-arm,0.08130121231079102,,
"Beta(0.5,0.5)",0.5,0.125,50000,21,Probit-STaR,0.4951300888841845,0.502940456322772,0.007810367438587429,1.7464512521932405,2.4698550468751552,True,False,randomized,0.18197250366210938,0.47967137403819626,0.053561184204075185
"Beta(0.5,0.5)",0.5,0.125,50000,21,Gaffke,0.4951777165217802,0.5033291059600765,0.008151389438296297,1.8227060895104348,2.577695672005685,True,False,cornish-fisher,0.013803243637084961,,
"Beta(0.5,0.5)",0.5,0.125,100000,21,STaR,0.49451339732904814,0.5004301511927092,0.005916753863661028,1.8710418563770217,2.6460527690561166,True,False,direct-two-arm,0.15991806983947754,,
"Beta(0.5,0.5)",0.5,0.125,100000,21,Probit-STaR,0.49466525982219384,0.5005212818556963,0.005856022033502495,1.8518367653998746,2.618892668929626,True,False,randomized,0.3598031997680664,0.43013213735502265,0.6497766239314036
"Beta(0.5,0.5)",0.5,0.125,100000,21,Gaffke,0.49467230281653607,0.5004407476231554,0.005768444806619311,1.8241424145886556,2.579726942411282,True,False,cornish-fisher,0.014313220977783203,,
"Beta(0.5,0.5)",0.5,0.125,10,22,STaR,0.08863803292146374,0.7012553769690029,0.6126173440475391,1.937266141313219,2.739708050971347,True,False,direct-two-arm,0.0003037452697753906,,
"Beta(0.5,0.5)",0.5,0.125,10,22,Probit-STaR,0.10090427268600327,0.6690951717273868,0.5681908990413835,1.7967773867495542,2.541026948906507,True,False,randomized,0.00015735626220703125,0.2601638247742244,0.1683248042712875
"Beta(0.5,0.5)",0.5,0.125,10,22,Gaffke,0.15450867692943823,0.7110724748746713,0.556563797945233,1.7600092647006782,2.4890289720419974,True,False,bspline-exact,0.0002970695495605469,,
"Beta(0.5,0.5)",0.5,0.125,50,22,STaR,0.34250125426487754,0.6016292171575885,0.259127962892711,1.8323113975649201,2.59127962892711,True,False,direct-two-arm,0.00020432472229003906,,
"Beta(0.5,0.5)",0.5,0.125,50,22,Probit-STaR,0.3425073092464864,0.6402620212538173,0.29775471200733084,2.105443759906312,2.9775471200733086,True,False,randomized,0.0002872943878173828,0.31464874838342693,0.5886685171954612
"Beta(0.5,0.5)",0.5,0.125,50,22,Gaffke,0.34302201347302397,0.597001433446196,0.2539794199731721,1.7959057014485607,2.539794199731721,True,False,bspline-exact,0.0002617835998535156,,
"Beta(0.5,0.5)",0.5,0.125,100,22,STaR,0.4103539849293758,0.6019496124372226,0.19159562750784676,1.9159562750784676,2.709571349129805,True,False,direct-two-arm,0.00022411346435546875,,
"Beta(0.5,0.5)",0.5,0.125,100,22,Probit-STaR,0.42527197555408947,0.6469461914941905,0.22167421594010106,2.2167421594010106,3.1349468261091302,True,False,randomized,0.0005047321319580078,0.14207071266701166,0.9305145624707372
"Beta(0.5,0.5)",0.5,0.125,100,22,Gaffke,0.4074115234080768,0.5965020885201775,0.1890905651121007,1.890905651121007,2.674144416983256,True,False,bspline-exact,0.0003604888916015625,,
"Beta(0.5,0.5)",0.5,0.125,500,22,STaR,0.47426003080445667,0.5442424311674317,0.06998240036297498,1.5648540444021803,2.213037812727953,True,False,direct-two-arm,0.0007762908935546875,,
"Beta(0.5,0.5)",0.5,0.125,500,22,Probit-STaR,0.4451069264972708,0.5397819656121623,0.0946750391148915,2.1169982323334895,2.993887611685889,True,False,randomized,0.002061605453491211,0.9151414429911547,0.32533021661927264
"Beta(0.5,0.5)",0.5,0.125,500,22,Gaffke,0.4573626181636877,0.5405963051830877,0.08323368701939998,1.8611618219332022,2.6320802903489535,True,False,bspline-exact,0.004203081130981445,,
"Beta(0.5,0.5)",0.5,0.125,1000,22,STaR,0.47746348161893093,0.5368769914443656,0.059413509825434696,1.8788201483316664,2.657052935030473,True,False,direct-two-arm,0.0015816688537597656,,
"Beta(0.5,0.5)",0.5,0.125,1000,22,Probit-STaR,0.4761378075869478,0.5400917643247354,0.06395395673778759,2.022401686712807,2.8601078939154747,True,False,randomized,0.004232883453369141,0.37184801492368,0.8571456335437606
"Beta(0.5,0.5)",0.5,0.125,1000,22,Gaffke,0.47685784556001565,0.5352672767362228,0.058409431176207116,1.8470683935166223,2.612149172741892,True,False,bspline-exact,0.01699066162109375,,
"Beta(0.5,0.5)",0.5,0.125,5000,22,STaR,0.4835642176174041,0.5102864118852228,0.026722194267818744,1.8895444774958925,2.6722194267818744,True,False,direct-two-arm,0.007882833480834961,,
"Beta(0.5,0.5)",0.5,0.125,5000,22,Probit-STaR,0.48363196421429455,0.5086502178327752,0.025018253618480646,1.7690576787072545,2.5018253618480646,True,False,randomized,0.020164012908935547,0.3488909407888453,0.18277153599685392
"Beta(0.5,0.5)",0.5,0.125,5000,22,Gaffke,0.4840210378620861,0.5100196209531379,0.025998583091051797,1.8383774404924638,2.5998583091051795,True,False,bspline-exact,0.4275491237640381,,
"Beta(0.5,0.5)",0.5,0.125,10000,22,STaR,0.4891695594491813,0.5079077424185523,0.01873818296937102,1.873818296937102,2.649979248951305,True,False,direct-two-arm,0.014561891555786133,,
"Beta(0.5,0.5)",0.5,0.125,10000,22,Probit-STaR,0.4892506900560236,0.5075055417902206,0.018254851734196942,1.8254851734196942,2.5816258901611326,True,False,randomized,0.038491010665893555,0.42763288123552545,0.3526576386537683
"Beta(0.5,0.5)",0.5,0.125,10000,22,Gaffke,0.4895528311485886,0.5078863267137277,0.01833349556513908,1.833349556513908,2.5927478073926675,True,False,cornish-fisher,0.013701200485229492,,
"Beta(0.5,0.5)",0.5,0.125,50000,22,STaR,0.4943832264997261,0.5028598737981687,0.008476647298442552,1.8954359580607494,2.6805512384991528,True,False,direct-two-arm,0.0975191593170166,,
"Beta(0.5,0.5)",0.5,0.125,50000,22,Probit-STaR,0.49464936470427334,0.5026862476778362,0.008036882973562864,1.797101665609721,2.541485548468546,True,False,randomized,0.18513774871826172,0.18209203982241717,0.48751146360795194
"Beta(0.5,0.5)",0.5,0.125,50000,22,Gaffke,0.4944785383416843,0.5026658673667386,0.008187329025054257,1.8307424254178397,2.589060767237723,True,False,cornish-fisher,0.012389898300170898,,
"Beta(0.5,0.5)",0.5,0.125,100000,22,STaR,0.49625661164768575,0.5022333892563577,0.00597677760867199,1.8900230311698025,2.6728962038778414,True,False,direct-two-arm,0.1569983959197998,,
"Beta(0.5,0.5)",0.5,0.125,100000,22,Probit-STaR,0.4963667092475895,0.5024851089466911,0.006118399699101551,1.934807868444977,2.736231528141065,True,False,randomized,0.3574373722076416,0.6752222240844492,0.8922148112817075
"Beta(0.5,0.5)",0.5,0.125,100000,22,Gaffke,0.4964731826059624,0.5022563776983143,0.005783195092351923,1.8288068644939894,2.5863234707284146,True,False,cornish-fisher,0.01253819465637207,,
"Beta(0.5,0.5)",0.5,0.125,10,23,STaR,0.13094981413411397,0.7861431774319863,0.6551933632978723,2.0719033358474466,2.9301137974815163,True,False,direct-two-arm,0.0002913475036621094,,
"Beta(0.5,0.5)",0.5,0.125,10,23,Probit-STaR,0.08609055738480528,0.8796146302783474,0.7935240728935421,2.509343448517073,3.548747537544917,True,False,randomized,0.0001468658447265625,0.5807312787454448,0.8672282683200426
