distribution,true_mean,true_variance,n,rep,method,calibration,lower,upper,width,sqrt_n_width,covered,empty,runtime_seconds,score_evaluations,topology_escalated,backend
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,1,Original STaR,deterministic_markov,0.1658979560044527,0.1733106090939382,0.0074126530894854,0.741265308948541,True,False,0.0055871510412544,87,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,1,Squared-hinge STaR,deterministic_markov,0.1659942717734814,0.17339509661063,0.0074008248371485,0.7400824837148573,True,False,0.0144684389233589,87,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,1,Efficient betting,deterministic_markov,0.1660311321605714,0.1734103151953674,0.0073791830347959,0.7379183034795955,True,False,0.0095412840601056,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,1,Original STaR,randomized_markov,0.1658979560044527,0.1733007522169907,0.0074027962125379,0.7402796212537976,True,False,0.0060184160247445,87,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,1,Squared-hinge STaR,randomized_markov,0.1659942717734814,0.1733908722347953,0.0073966004613139,0.7396600461313962,True,False,0.014359151944518,87,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,1,Efficient betting,randomized_markov,0.1660432637014298,0.1733093634446535,0.0072660997432237,0.7266099743223786,True,False,0.0097420441452413,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,1,Gaffke,not_applicable,0.1659793624054927,0.1733992239067918,0.007419861501299,0.741986150129903,True,False,0.0002127320040017,0,False,cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,1,Original STaR,deterministic_markov,0.1653878138840894,0.167719687972374,0.0023318740882846,0.7374033335707941,True,False,0.0506236280780285,90,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,1,Squared-hinge STaR,deterministic_markov,0.1653862294314984,0.1676982978623951,0.0023120684308967,0.7311402347805218,True,False,0.1330300930421799,90,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,1,Efficient betting,deterministic_markov,0.1654636001474448,0.1677624377220898,0.002298837574645,0.7269562706655707,True,False,0.0870015800464898,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,1,Original STaR,randomized_markov,0.1653878138840894,0.1677195119220861,0.0023316980379967,0.7373476615815437,True,False,0.0487991599366068,90,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,1,Squared-hinge STaR,randomized_markov,0.1653862294314984,0.1676982978623951,0.0023120684308967,0.7311402347805218,True,False,0.13100366294384,90,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,1,Efficient betting,randomized_markov,0.1654713734447717,0.1677550165253387,0.0022836430805669,0.7221513497474857,True,False,0.0818703710101544,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,1,Gaffke,not_applicable,0.165470117451346,0.1677663750570257,0.0022962576056797,0.7261404128432725,True,False,0.0002846179995685,0,False,cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,1,Original STaR,deterministic_markov,0.166215086195949,0.1669538826312236,0.0007387964352745,0.7387964352745524,True,False,0.4868446108885109,94,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,1,Squared-hinge STaR,deterministic_markov,0.1662132145522404,0.1669609781163281,0.0007477635640877,0.7477635640877611,True,False,1.3076481190510094,94,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,1,Efficient betting,deterministic_markov,0.1662553093449282,0.1669808882366298,0.0007255788917016,0.7255788917016059,True,False,0.8355472171679139,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,1,Original STaR,randomized_markov,0.166215086195949,0.1669538826312236,0.0007387964352745,0.7387964352745524,True,False,0.5038160600233823,94,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,1,Squared-hinge STaR,randomized_markov,0.1662132145522404,0.1669609781163281,0.0007477635640877,0.7477635640877611,True,False,1.3279295249376446,94,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,1,Efficient betting,randomized_markov,0.1662553781079577,0.166980664756784,0.0007252866488263,0.7252866488263177,True,False,0.8352792500518262,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,1,Gaffke,not_applicable,0.166254485842283,0.1669809825566197,0.0007264967143367,0.7264967143367773,True,False,0.0007627219893038,0,False,cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,1,Original STaR,deterministic_markov,0.1665773675955129,0.1668091212170865,0.0002317536215735,0.7328693001650466,True,False,5.400321688968688,97,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,1,Squared-hinge STaR,deterministic_markov,0.166579019948999,0.1668098899590827,0.0002308700100836,0.7300750752903757,True,False,13.04943963396363,97,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,1,Efficient betting,deterministic_markov,0.166570084257882,0.1667996873050294,0.0002296030471473,0.7260685867006094,True,False,8.328690366121009,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,1,Original STaR,randomized_markov,0.1665773675955129,0.1668091212170865,0.0002317536215735,0.7328693001650466,True,False,5.194682750152424,97,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,1,Squared-hinge STaR,randomized_markov,0.166579019948999,0.1668098899590827,0.0002308700100836,0.7300750752903757,True,False,13.159768784884363,97,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,1,Efficient betting,randomized_markov,0.1665700896954912,0.1667996791486156,0.0002295894531244,0.7260255986256576,True,False,8.420890572015196,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,1,Gaffke,not_applicable,0.1665701290906424,0.1667997093584367,0.0002295802677942,0.7259965520612814,True,False,0.0054443050175905,0,False,cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000,2,Original STaR,deterministic_markov,0.1600433266969148,0.186064869077915,0.0260215423810001,0.8228734215456158,True,False,0.0014556928072124,84,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000,2,Squared-hinge STaR,deterministic_markov,0.1599399180324339,0.1862217649826446,0.0262818469502106,0.8311049747861553,True,False,0.0024165699724107,84,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000,2,Efficient betting,deterministic_markov,0.1599276776832232,0.1838197421684752,0.0238920644852519,0.7555334177701472,True,False,0.0014002681709825,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000,2,Original STaR,randomized_markov,0.1601110772012298,0.1860541716298652,0.0259430944286354,0.8203926794731249,True,False,0.0014173099771142,84,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000,2,Squared-hinge STaR,randomized_markov,0.1599693360145707,0.1862173077126238,0.026247971698053,0.8300337452548519,True,False,0.0026035630144178,84,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000,2,Efficient betting,randomized_markov,0.1602422923733015,0.183707281817183,0.0234649894438814,0.7420281191447324,True,False,0.0016022392082959,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000,2,Gaffke,not_applicable,0.1601881248876389,0.1845497918473615,0.0243616669597225,0.7703835519119275,True,False,0.016829403117299,0,False,bspline-exact
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,2,Original STaR,deterministic_markov,0.1629247456682824,0.1700543901668576,0.0071296444985751,0.7129644498575172,True,False,0.0055343150161206,87,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,2,Squared-hinge STaR,deterministic_markov,0.1628977983679254,0.169966325278062,0.0070685269101366,0.7068526910136624,True,False,0.0146711829584091,87,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,2,Efficient betting,deterministic_markov,0.1630908209614817,0.1703777470862484,0.0072869261247666,0.7286926124766668,True,False,0.0094800561200827,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,2,Original STaR,randomized_markov,0.1629247456682824,0.1700496674441146,0.0071249217758321,0.7124921775832183,True,False,0.0057240240275859,87,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,2,Squared-hinge STaR,randomized_markov,0.1628977983679254,0.169966325278062,0.0070685269101366,0.7068526910136624,True,False,0.0142277230042964,87,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,2,Efficient betting,randomized_markov,0.1630942401272685,0.170322271121358,0.0072280309940894,0.7228030994089474,True,False,0.008924304973334,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000,2,Gaffke,not_applicable,0.1630829582277491,0.1704039332744386,0.0073209750466894,0.7320975046689437,True,False,0.0002297251485288,0,False,cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,2,Original STaR,deterministic_markov,0.1657419558115861,0.1681167426889299,0.0023747868773437,0.7509735489885232,True,False,0.0496929960791021,90,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,2,Squared-hinge STaR,deterministic_markov,0.1657341815009129,0.1681360901211734,0.0024019086202605,0.7595501971615691,True,False,0.1380023539531976,90,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,2,Efficient betting,deterministic_markov,0.1658280950379306,0.1681239631479248,0.0022958681099942,0.7260172434927705,True,False,0.1020923699252307,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,2,Original STaR,randomized_markov,0.1657419558115861,0.1681167426889299,0.0023747868773437,0.7509735489885232,True,False,0.0491894939914345,90,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,2,Squared-hinge STaR,randomized_markov,0.1657341815009129,0.1681360901211734,0.0024019086202605,0.7595501971615691,True,False,0.134324710117653,90,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,2,Efficient betting,randomized_markov,0.1658297803780066,0.1681233923069314,0.0022936119289247,0.7253037763934422,True,False,0.0925769270397722,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,100000,2,Gaffke,not_applicable,0.16582488155867,0.1681294314297707,0.0023045498711006,0.7287626574125425,True,False,0.0002887558657675,0,False,cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,2,Original STaR,deterministic_markov,0.1662321144903025,0.1669672036752142,0.0007350891849117,0.7350891849117192,True,False,0.5036741050425917,94,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,2,Squared-hinge STaR,deterministic_markov,0.1662376192065159,0.1669676228160426,0.0007300036095267,0.7300036095267415,True,False,1.363522794097662,94,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,2,Efficient betting,deterministic_markov,0.1662047209503639,0.1669323150374872,0.0007275940871232,0.7275940871232511,True,False,0.8434583351481706,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,2,Original STaR,randomized_markov,0.1662321144903025,0.1669672036752142,0.0007350891849117,0.7350891849117192,True,False,0.4964621278923005,94,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,2,Squared-hinge STaR,randomized_markov,0.1662376192065159,0.1669676228160426,0.0007300036095267,0.7300036095267415,True,False,1.3475411529652774,94,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,2,Efficient betting,randomized_markov,0.1662050562630267,0.1669321430822755,0.0007270868192488,0.7270868192488233,True,False,0.8994500020053238,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,1000000,2,Gaffke,not_applicable,0.1662051616171797,0.1669318593719654,0.0007266977547857,0.72669775478576,True,False,0.0007587848231196,0,False,cornish-fisher-moments
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,2,Original STaR,deterministic_markov,0.1665727854907394,0.1668093561331663,0.0002365706424268,0.7481020575982076,True,False,5.189362480072305,97,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,2,Squared-hinge STaR,deterministic_markov,0.1665724409189193,0.1668106637390477,0.0002382228201283,0.7533267022341488,True,False,13.486646140925586,97,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,2,Efficient betting,deterministic_markov,0.1665797024132225,0.1668092375379344,0.0002295351247118,0.7258537971001738,True,False,8.373204388888553,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,2,Original STaR,randomized_markov,0.1665727854907394,0.1668093561331663,0.0002365706424268,0.7481020575982076,True,False,5.199088045861572,97,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,2,Squared-hinge STaR,randomized_markov,0.1665724409189193,0.1668106637390477,0.0002382228201283,0.7533267022341488,True,False,13.364463006146252,97,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,2,Efficient betting,randomized_markov,0.1665797078502532,0.1668092021972348,0.0002294943469816,0.7257248465949537,True,False,8.351140909129754,123,False,
"Beta(1,5)",0.1666666666666666,0.0198412698412698,10000000,2,Gaffke,not_applicable,0.1665796929090322,0.1668092487638253,0.0002295558547931,0.7259193513731321,True,False,0.0052409579511731,0,False,cornish-fisher-moments
Bernoulli(0.5),0.5,0.25,1000,0,Original STaR,deterministic_markov,0.4739759713033363,0.5570880439996839,0.0831120726963475,2.6282345077795024,True,False,0.0015849261544644,80,False,
Bernoulli(0.5),0.5,0.25,1000,0,Squared-hinge STaR,deterministic_markov,0.474095137388778,0.5577685450665484,0.0836734076777703,2.6459854784957444,True,False,0.0024034138768911,80,False,
Bernoulli(0.5),0.5,0.25,1000,0,Efficient betting,deterministic_markov,0.4769591036831232,0.559887120259649,0.0829280165765258,2.6224141422202063,True,False,0.0013113389723002,123,False,
Bernoulli(0.5),0.5,0.25,1000,0,Original STaR,randomized_markov,0.4740261464972065,0.5570441407050475,0.0830179942078409,2.6252594847544333,True,False,0.0013868210371583,80,False,
Bernoulli(0.5),0.5,0.25,1000,0,Squared-hinge STaR,randomized_markov,0.4741076811872455,0.5577622731673144,0.0836545919800688,2.645390473890726,True,False,0.0023316971492022,80,False,
Bernoulli(0.5),0.5,0.25,1000,0,Efficient betting,randomized_markov,0.4777802400289602,0.5589434406518596,0.0811632006228993,2.56660576157559,True,False,0.0013297540135681,123,False,
Bernoulli(0.5),0.5,0.25,1000,0,Gaffke,not_applicable,0.4767919848052903,0.5590342800493695,0.0822422952440792,2.6007297297132386,True,False,0.0001983151305466,0,False,beta-exact
Bernoulli(0.5),0.5,0.25,10000,0,Original STaR,deterministic_markov,0.4763691016903184,0.5029651833786495,0.0265960816883311,2.6596081688331106,True,False,0.0057041440159082,84,False,
Bernoulli(0.5),0.5,0.25,10000,0,Squared-hinge STaR,deterministic_markov,0.4762590243172841,0.5031179033376338,0.0268588790203497,2.685887902034972,True,False,0.0142988220322877,84,False,
Bernoulli(0.5),0.5,0.25,10000,0,Efficient betting,deterministic_markov,0.477483186925577,0.5033573960005866,0.0258742090750095,2.587420907500959,True,False,0.0105342448223382,123,False,
Bernoulli(0.5),0.5,0.25,10000,0,Original STaR,randomized_markov,0.4763691016903184,0.5029651833786495,0.0265960816883311,2.6596081688331106,True,False,0.0054819930810481,84,False,
Bernoulli(0.5),0.5,0.25,10000,0,Squared-hinge STaR,randomized_markov,0.4762590243172841,0.5031179033376338,0.0268588790203497,2.685887902034972,True,False,0.0140309450216591,84,False,
Bernoulli(0.5),0.5,0.25,10000,0,Efficient betting,randomized_markov,0.4775799146518469,0.5033216952309538,0.0257417805791069,2.574178057910692,True,False,0.0089005860500037,123,False,
Bernoulli(0.5),0.5,0.25,10000,0,Gaffke,not_applicable,0.4774802982712925,0.5033288815705813,0.0258485832992887,2.5848583299288794,True,False,0.000188386067748,0,False,beta-exact
Bernoulli(0.5),0.5,0.25,100000,0,Original STaR,deterministic_markov,0.4943353317670382,0.5027123964421245,0.0083770646750862,2.649060447981095,True,False,0.051569630857557,88,False,
Bernoulli(0.5),0.5,0.25,100000,0,Squared-hinge STaR,deterministic_markov,0.4943055357752702,0.5027130237261617,0.0084074879508914,2.658681132523874,True,False,0.135492276167497,88,False,
Bernoulli(0.5),0.5,0.25,100000,0,Efficient betting,deterministic_markov,0.4946727020106729,0.502831544219733,0.00815884220906,2.5800524450549416,True,False,0.0900796640198677,123,False,
Bernoulli(0.5),0.5,0.25,100000,0,Original STaR,randomized_markov,0.4943356454090568,0.5027123964421245,0.0083767510330676,2.6489612656662307,True,False,0.0480264229699969,88,False,
Bernoulli(0.5),0.5,0.25,100000,0,Squared-hinge STaR,randomized_markov,0.4943055357752702,0.5027130237261617,0.0084074879508914,2.658681132523874,True,False,0.1390702500939369,88,False,
