distribution,n,repetition,method,lower,upper,empty,width,scaled_width,normalized_width
Bernoulli(0.5),1000,22,Chronological GE,0.4598765564151108,0.5415743268094957,False,0.08169777039438486,2.5835103420372882,1.0029819671970517
Bernoulli(0.5),1000,22,Permutation-integrated GE (randomized),0.4601134265139699,0.5418334091231226,False,0.0817199826091527,2.58421275394272,1.003254660695982
Bernoulli(0.5),1000,22,Exact binomial (randomized),0.46024587802098527,0.5417947633126806,False,0.08154888529169535,2.5788021816956195,1.0011541440819167
Bernoulli(0.5),1000,23,Chronological GE,0.4850159320048988,0.5658654416911304,False,0.08084950968623161,2.5566859831633724,0.9925680943379465
Bernoulli(0.5),1000,23,Permutation-integrated GE (randomized),0.48530763061344623,0.5663875566571952,False,0.08107992604374897,2.5639723881625174,0.9953968551526114
Bernoulli(0.5),1000,23,Exact binomial (randomized),0.48536059303826457,0.5663801011939874,False,0.08101950815572284,2.5620618067867214,0.9946551206855163
Bernoulli(0.5),1000,24,Chronological GE,0.45465874997898936,0.5362464557401836,False,0.08158770576119423,2.580029792730155,1.0016307327412832
Bernoulli(0.5),1000,24,Permutation-integrated GE (randomized),0.45495691645145425,0.5365316173434258,False,0.08157470089197155,2.579618542655992,1.0014710753938045
Bernoulli(0.5),1000,24,Exact binomial (randomized),0.45506752625370056,0.5364723858264746,False,0.08140485957277405,2.574247688561274,0.9993859783389187
Bernoulli(0.5),1000,25,Chronological GE,0.46470789378508925,0.5461888718418777,False,0.08148097805678844,2.57665476637652,1.0003204648795951
Bernoulli(0.5),1000,25,Permutation-integrated GE (randomized),0.46500181902945037,0.5464234175533057,False,0.08142159852385533,2.574777020671864,0.9995914780239563
Bernoulli(0.5),1000,25,Exact binomial (randomized),0.46514707002360917,0.5464629313228709,False,0.08131586129926177,2.5714333160400598,0.9982933700215366
Bernoulli(0.5),1000,26,Chronological GE,0.43903138348832726,0.5206543863750994,False,0.08162300288677216,2.5811459858469874,1.0020640662371383
Bernoulli(0.5),1000,26,Permutation-integrated GE (randomized),0.43911176562309273,0.5208382377028463,False,0.08172647207975359,2.5844179690217954,1.0033343302139863
Bernoulli(0.5),1000,26,Exact binomial (randomized),0.43932039271141093,0.5208254336865993,False,0.08150504097518835,2.5774157026694646,1.000615878978618
Bernoulli(0.5),1000,27,Chronological GE,0.45371900172904134,0.5345983118750155,False,0.08087931014597416,2.557628356444438,0.9929339467179032
Bernoulli(0.5),1000,27,Permutation-integrated GE (randomized),0.45367865248024464,0.5344025068730117,False,0.08072385439276708,2.5527124138893242,0.99102545746035
Bernoulli(0.5),1000,27,Exact binomial (randomized),0.4536162095912129,0.534433219831077,False,0.08081701023986415,2.5556582604312155,0.9921691072114545
Bernoulli(0.5),1000,28,Chronological GE,0.45009454572573304,0.5320770894177258,False,0.08198254369199276,2.592515664409668,1.006478053820483
Bernoulli(0.5),1000,28,Permutation-integrated GE (randomized),0.4500362872108816,0.5321628123149276,False,0.08212652510404594,2.5970687564378205,1.0082456756197535
Bernoulli(0.5),1000,28,Exact binomial (randomized),0.4501351903140744,0.53196261861834,False,0.08182742830426565,2.5876104851560897,1.0045737431401052
Bernoulli(0.5),1000,29,Chronological GE,0.43008070765063167,0.5116234594024718,False,0.08154275175184011,2.5786082221349997,1.001078844231747
Bernoulli(0.5),1000,29,Permutation-integrated GE (randomized),0.4297976634129882,0.511630871333182,False,0.08183320792019377,2.5877932526594285,1.0046446979596217
Bernoulli(0.5),1000,29,Exact binomial (randomized),0.43027728938443005,0.5117088904453398,False,0.0814316010609098,2.5750933286665876,0.9997142765317176
Bernoulli(0.5),1000,30,Chronological GE,0.48266627779230475,0.5638037328608334,False,0.08113745506852865,2.565791615661238,0.9961031238079971
Bernoulli(0.5),1000,30,Permutation-integrated GE (randomized),0.48233141685277237,0.563272428445518,False,0.08094101159274558,2.5595795275116915,0.9936914390969849
Bernoulli(0.5),1000,30,Exact binomial (randomized),0.48238615316848904,0.5633157739440141,False,0.08092962077552507,2.5592193182434166,0.9935515970399904
Bernoulli(0.5),1000,31,Chronological GE,0.47011865908280015,0.551663467194885,False,0.08154480811208487,2.578673249955632,1.001104089623801
Bernoulli(0.5),1000,31,Permutation-integrated GE (randomized),0.47047483249753724,0.5521868660971523,False,0.08171203359961504,2.5839613841899065,1.0031570728036217
Bernoulli(0.5),1000,31,Exact binomial (randomized),0.4704194554774441,0.5518834722291478,False,0.08146401675170367,2.5761184028149513,1.0001122354131355
Bernoulli(0.5),1000,32,Chronological GE,0.4630963676609099,0.5441076694987714,False,0.08101130183786154,2.561802300230271,0.9945543738867697
Bernoulli(0.5),1000,32,Permutation-integrated GE (randomized),0.46358026188611995,0.5445754786729813,False,0.08099521678686133,2.561293646255865,0.9943569019604641
Bernoulli(0.5),1000,32,Exact binomial (randomized),0.46357225182739586,0.5445341750497535,False,0.08096192322235768,2.560240811303292,0.9939481656551808
Bernoulli(0.5),1000,33,Chronological GE,0.4518900937400758,0.5333803244866431,False,0.08149023074656725,2.57694736211836,1.0004340577102366
Bernoulli(0.5),1000,33,Permutation-integrated GE (randomized),0.4512969193160534,0.5330136477053168,False,0.08171672838926336,2.584109846474147,1.003214709497185
Bernoulli(0.5),1000,33,Exact binomial (randomized),0.4514225310095605,0.5329254060633906,False,0.08150287505383008,2.5773472102222157,1.0005892885336864
Bernoulli(0.5),1000,34,Chronological GE,0.444670504424721,0.5254286420531571,False,0.08075813762843609,2.553796544992068,0.9914463436973573
Bernoulli(0.5),1000,34,Permutation-integrated GE (randomized),0.4443937090933323,0.5250498404204849,False,0.08065613132715255,2.5505708225146146,0.9901940392558288
Bernoulli(0.5),1000,34,Exact binomial (randomized),0.44391703426361767,0.5249130214798037,False,0.080995987216186,2.5613180093702863,0.9943663603179678
Bernoulli(0.5),1000,35,Chronological GE,0.4961441163904965,0.5766952256672084,False,0.08055110927671194,2.547249733675281,0.9889047112577515
Bernoulli(0.5),1000,35,Permutation-integrated GE (randomized),0.4957971670031548,0.5763767002820969,False,0.08057953327894207,2.54814857954793,0.9892536652320737
Bernoulli(0.5),1000,35,Exact binomial (randomized),0.4956537702399712,0.5763285781995819,False,0.08067480795961074,2.551161429490512,0.9904233273437792
Bernoulli(0.5),1000,36,Chronological GE,0.46283422363922,0.5442766449414194,False,0.08144242130219936,2.5754354947396636,0.999847113778582
Bernoulli(0.5),1000,36,Permutation-integrated GE (randomized),0.4628933277726174,0.5443736754655837,False,0.0814803476929663,2.5766348325221946,1.0003127260693028
Bernoulli(0.5),1000,36,Exact binomial (randomized),0.46296762349365217,0.5443147351735773,False,0.08134711167992514,2.5724215398464954,0.9986770226980063
Bernoulli(0.5),1000,37,Chronological GE,0.42226104950532317,0.5032299193553627,False,0.08096886985003948,2.5604604829586086,0.9940334475700243
Bernoulli(0.5),1000,37,Permutation-integrated GE (randomized),0.4216373039335013,0.5029517404586076,False,0.08131443652510628,2.5713882607252327,0.9982758784452257
Bernoulli(0.5),1000,37,Exact binomial (randomized),0.42171291190323007,0.5029002925912218,False,0.08118738068799175,2.56737040237222,0.9967160474628398
Bernoulli(0.5),1000,38,Chronological GE,0.4390759780071676,0.5209765885956585,False,0.08190061058849096,2.589924712181348,1.0054721827308304
Bernoulli(0.5),1000,38,Permutation-integrated GE (randomized),0.4390341103076934,0.5209868946671485,False,0.08195278435945513,2.5915745916850152,1.0061127063483675
Bernoulli(0.5),1000,38,Exact binomial (randomized),0.4391574874087307,0.5208112943272809,False,0.08165380691855023,2.5821200948623364,1.0024422392061338
Bernoulli(0.5),1000,39,Chronological GE,0.44246408296748996,0.5247418382205069,False,0.08227775525301695,2.6018510736541702,1.0101022882492319
Bernoulli(0.5),1000,39,Permutation-integrated GE (randomized),0.4432016757428646,0.5255334861576557,False,0.0823318104147911,2.6035604479591217,1.0107659092052466
Bernoulli(0.5),1000,39,Exact binomial (randomized),0.44331341304307387,0.5251457393115704,False,0.08183232626849651,2.5877653723847653,1.0046338741544012
Bernoulli(0.5),1000,40,Chronological GE,0.45835572527721524,0.5391375389881432,False,0.08078181371092796,2.5545452484595117,0.9917370087140228
Bernoulli(0.5),1000,40,Permutation-integrated GE (randomized),0.4585991291552781,0.5389577108770609,False,0.08035858172178278,2.5411614778160874,0.9865411012736561
Bernoulli(0.5),1000,40,Exact binomial (randomized),0.4578563992070594,0.538817858253262,False,0.08096145904620261,2.5602261327644364,0.9939424670870206
Bernoulli(0.5),1000,41,Chronological GE,0.4597450536675751,0.5418109479360282,False,0.08206589426845312,2.5951514410686953,1.0075013268515787
Bernoulli(0.5),1000,41,Permutation-integrated GE (randomized),0.4602608324512839,0.5424428894594312,False,0.08218205700814729,2.598824829435484,1.008927426151609
Bernoulli(0.5),1000,41,Exact binomial (randomized),0.4602496844626919,0.5420654381274482,False,0.08181575366475635,2.5872413006389823,1.004430416671772
Bernoulli(0.5),1000,42,Chronological GE,0.44694614922627807,0.5286558014340699,False,0.0817096522077918,2.583886077968279,1.003127837084654
Bernoulli(0.5),1000,42,Permutation-integrated GE (randomized),0.44748886066675186,0.5291015663146972,False,0.08161270564794532,2.580820358563952,1.0019376497534889
Bernoulli(0.5),1000,42,Exact binomial (randomized),0.44744671100823374,0.5289433227121473,False,0.08149661170391354,2.5771491457070264,1.0005123950396508
Bernoulli(0.5),1000,43,Chronological GE,0.43712639017030597,0.5187770701013505,False,0.08165067993104458,2.582021210835009,1.002403850005735
Bernoulli(0.5),1000,43,Permutation-integrated GE (randomized),0.4365434323400258,0.5186023816615343,False,0.08205894932150848,2.5949318225629545,1.0074160655707018
Bernoulli(0.5),1000,43,Exact binomial (randomized),0.437026086598917,0.5185430391186037,False,0.08151695251968666,2.577792378780116,1.0007621138669827
Bernoulli(0.5),1000,44,Chronological GE,0.44797638384625316,0.5287865125574172,False,0.080810128711164,2.5554406473864524,0.9920846244996291
Bernoulli(0.5),1000,44,Permutation-integrated GE (randomized),0.4480118533968926,0.5286786460876465,False,0.08066679269075389,2.550907964434049,0.9903249260032426
Bernoulli(0.5),1000,44,Exact binomial (randomized),0.44779454408118047,0.5286060380595996,False,0.08081149397841914,2.555483820927863,0.9921013855254281
Bernoulli(0.5),1000,45,Chronological GE,0.46167821576818824,0.543948567006737,False,0.08227035123854876,2.6016169381586867,1.0100113911175157
Bernoulli(0.5),1000,45,Permutation-integrated GE (randomized),0.46163016552478076,0.544059349142015,False,0.08242918361723428,2.6066396589869734,1.0119613343149807
Bernoulli(0.5),1000,45,Exact binomial (randomized),0.46188673876220326,0.5438668718167011,False,0.08198013305449786,2.592439433358699,1.0064484590601221
Bernoulli(0.5),1000,46,Chronological GE,0.4552370007149875,0.5363039798103273,False,0.08106697909533978,2.5635629697052997,0.9952379088836745
Bernoulli(0.5),1000,46,Permutation-integrated GE (randomized),0.4552764135599136,0.5363069501519202,False,0.0810305365920066,2.5624105565635884,0.994790513887382
Bernoulli(0.5),1000,46,Exact binomial (randomized),0.4554180895357016,0.5364117804193732,False,0.08099369088367159,2.56124539296018,0.9943381688496875
Bernoulli(0.5),1000,47,Chronological GE,0.44510969845578074,0.5259300111792982,False,0.08082031272351742,2.5557626941340135,0.9922096509317445
Bernoulli(0.5),1000,47,Permutation-integrated GE (randomized),0.4451226562410594,0.5257894089370965,False,0.08066675269603707,2.5509066996900542,0.9903244349986589
Bernoulli(0.5),1000,47,Exact binomial (randomized),0.44523679702007296,0.5262142555865339,False,0.08097745856646094,2.5607320820192996,0.9941388889749795
Bernoulli(0.5),1000,48,Chronological GE,0.4553461936302483,0.5365461097098887,False,0.08119991607964039,2.5677668062619396,0.9968699411580368
Bernoulli(0.5),1000,48,Permutation-integrated GE (randomized),0.45519574105739585,0.5363196423649785,False,0.08112390130758268,2.565363008106731,0.9959367278616833
Bernoulli(0.5),1000,48,Exact binomial (randomized),0.4553035517012035,0.5364017758153086,False,0.08109822411410506,2.5645510239536295,0.9956214957335362
Bernoulli(0.5),1000,49,Chronological GE,0.4452709327451885,0.5264169317670166,False,0.08114599902182817,2.566061799187724,0.9962080156679173
Bernoulli(0.5),1000,49,Permutation-integrated GE (randomized),0.4452703223004938,0.5262870118394493,False,0.08101668953895547,2.561972674298361,0.9946205172712926
Bernoulli(0.5),1000,49,Exact binomial (randomized),0.44490331088040697,0.5261005539763974,False,0.08119724309599047,2.5676822790971183,0.9968371256431636
Bernoulli(0.5),1000,50,Chronological GE,0.45152927143499255,0.5326031376607716,False,0.08107386622577906,2.563780759892608,0.9953224603665729
Bernoulli(0.5),1000,50,Permutation-integrated GE (randomized),0.45094147244095806,0.5320072517096996,False,0.08106577926874159,2.5635250278568247,0.9952231789291613
Bernoulli(0.5),1000,50,Exact binomial (randomized),0.45111046031494634,0.5322601781001945,False,0.08114971778524821,2.5661793968125903,0.9962536699450483
Bernoulli(0.5),1000,51,Chronological GE,0.47325862804427743,0.5544829717837274,False,0.08122434373944998,2.5685392766910002,0.9971698330910916
Bernoulli(0.5),1000,51,Permutation-integrated GE (randomized),0.47287804399430755,0.5538463921993972,False,0.08096834820508969,2.560443987096896,0.9940270434726372
Bernoulli(0.5),1000,51,Exact binomial (randomized),0.4729997705312178,0.5541346123866916,False,0.08113484185547382,2.5657089786085923,0.9960710420809464
Bernoulli(0.5),1000,52,Chronological GE,0.44647527066990733,0.5278154066763818,False,0.0813401360064745,2.572200949683319,0.9985913841959237
Bernoulli(0.5),1000,52,Permutation-integrated GE (randomized),0.44704038172960275,0.5282047157287597,False,0.08116433399915696,2.566641602079789,0.9964331093460062
Bernoulli(0.5),1000,52,Exact binomial (randomized),0.4471584007338436,0.5283045004858102,False,0.08114609975196663,2.5660649845543895,0.9962092523052446
Bernoulli(0.5),1000,53,Chronological GE,0.4792995457537472,0.5612997808493674,False,0.08200023509562016,2.5930751157143472,1.0066952465140782
Bernoulli(0.5),1000,53,Permutation-integrated GE (randomized),0.47890502005815505,0.5610970890522002,False,0.08219206899404519,2.599141436228872,1.0090503406603273
Bernoulli(0.5),1000,53,Exact binomial (randomized),0.4790415121790033,0.5608639423737671,False,0.08182243019476382,2.587452431055883,1.0045123826687459
Bernoulli(0.5),1000,54,Chronological GE,0.4463238869793713,0.5274753286503255,False,0.08115144167095423,2.5662339108651584,0.9962748336349299
Bernoulli(0.5),1000,54,Permutation-integrated GE (randomized),0.4468561775162816,0.5279579108133914,False,0.08110173329710979,2.564661994063843,0.9956645770472166
Bernoulli(0.5),1000,54,Exact binomial (randomized),0.4467147486734998,0.5278210188394712,False,0.08110627016597138,2.564805462454324,0.9957202749889565
Bernoulli(0.5),1000,55,Chronological GE,0.4426540960557759,0.5247514075599611,False,0.0820973115041852,2.596144941295693,1.007887027963694
Bernoulli(0.5),1000,55,Permutation-integrated GE (randomized),0.4429990716874599,0.5251175113022326,False,0.08211843961477272,2.5968130708168182,1.008146412201696
Bernoulli(0.5),1000,55,Exact binomial (randomized),0.4431787116395417,0.5249866861431302,False,0.08180797450358845,2.586995301963221,1.0043349139630238
Bernoulli(0.5),1000,56,Chronological GE,0.46251840563490987,0.5441794828511775,False,0.08166107721626759,2.58235000186288,1.0025314947325876
