distribution,n,rep,method,calibration,width_c1,width_c05,difference_c05_minus_c1,relative_change,c05_narrower,c05_wider
Bernoulli(0.5),10,44,Efficient betting,Deterministic,0.806406560819596,0.8064076186830014,1.0578634053182157e-06,1.31182390705753e-06,False,True
Bernoulli(0.5),10,44,Efficient betting,Uniformly randomized,0.6936956034041941,0.7413591351549518,0.04766353175075766,0.06870957739512384,False,True
Bernoulli(0.5),10,45,STaR betting,Deterministic,0.9370994567871094,0.9370994567871094,0.0,0.0,False,False
Bernoulli(0.5),10,45,STaR betting,Uniformly randomized,0.7809562683105469,0.8020133972167969,0.02105712890625,0.026963262554769107,False,True
Bernoulli(0.5),10,45,Efficient betting,Deterministic,0.9917304120026529,0.9917335510253906,3.1390227377414703e-06,3.1651976180047114e-06,False,True
Bernoulli(0.5),10,45,Efficient betting,Uniformly randomized,0.7692282707430422,0.7943382263183594,0.025109955575317144,0.03264304827364439,False,True
Bernoulli(0.5),10,46,STaR betting,Deterministic,0.8456741333007813,0.8456741333007813,0.0,0.0,False,False
Bernoulli(0.5),10,46,STaR betting,Uniformly randomized,0.7263351440429688,0.7526565551757811,0.026321411132812278,0.03623865835033202,False,True
Bernoulli(0.5),10,46,Efficient betting,Deterministic,0.8965216572396457,0.8965225219726562,8.647330105304718e-07,9.645422434090278e-07,False,True
Bernoulli(0.5),10,46,Efficient betting,Uniformly randomized,0.7104202858172357,0.7478317260742189,0.037411440256983175,0.05266099660139445,False,True
Bernoulli(0.5),10,47,STaR betting,Deterministic,0.7498619611514521,0.7559500591511391,0.006088097999687014,0.008118958308457769,False,True
Bernoulli(0.5),10,47,STaR betting,Uniformly randomized,0.6813105712306594,0.6780940416596151,-0.0032165295710443464,-0.004721091535735744,True,False
Bernoulli(0.5),10,47,Efficient betting,Deterministic,0.8247349918819964,0.8247371756008954,2.1837188990403433e-06,2.647782524789477e-06,False,True
Bernoulli(0.5),10,47,Efficient betting,Uniformly randomized,0.6879774951376021,0.6913211229584433,0.0033436278208411885,0.004860083134220039,False,True
Bernoulli(0.5),10,48,STaR betting,Deterministic,0.62882080078125,0.6903523763020833,0.061531575520833326,0.09785232206756866,False,True
Bernoulli(0.5),10,48,STaR betting,Uniformly randomized,0.62662353515625,0.6883748372395833,0.06175130208333324,0.0985460944551586,False,True
Bernoulli(0.5),10,48,Efficient betting,Deterministic,0.6757888519205153,0.6967732747395833,0.020984422819067983,0.03105174457884674,False,True
Bernoulli(0.5),10,48,Efficient betting,Uniformly randomized,0.6539383768104017,0.6856648763020833,0.0317264994916816,0.04851603853933195,False,True
Bernoulli(0.5),10,49,STaR betting,Deterministic,0.8940505981445312,0.8940505981445312,0.0,0.0,False,False
Bernoulli(0.5),10,49,STaR betting,Uniformly randomized,0.8086288452148437,0.8086288452148437,0.0,0.0,False,False
Bernoulli(0.5),10,49,Efficient betting,Deterministic,0.988879066426307,0.9888809204101563,1.853983849331442e-06,1.874833750914462e-06,False,True
Bernoulli(0.5),10,49,Efficient betting,Uniformly randomized,0.8729766346514225,0.8729812622070312,4.627555608704981e-06,5.3008928591058435e-06,False,True
"Uniform(0,1)",10,0,STaR betting,Deterministic,0.464971923828125,0.6072265625,0.14225463867187493,0.3059424265893069,False,True
"Uniform(0,1)",10,0,STaR betting,Uniformly randomized,0.43705444335937493,0.49046020507812493,0.05340576171875,0.12219475749577557,False,True
"Uniform(0,1)",10,0,Efficient betting,Deterministic,0.5399509705603123,0.6197265625,0.07977559193968775,0.14774599230167862,False,True
"Uniform(0,1)",10,0,Efficient betting,Uniformly randomized,0.4331207670627105,0.49287719726562507,0.059756430202914546,0.1379671323731806,False,True
"Uniform(0,1)",10,1,STaR betting,Deterministic,0.5595886230468751,0.628997802734375,0.06940917968749993,0.12403608084377682,False,True
"Uniform(0,1)",10,1,STaR betting,Uniformly randomized,0.552642822265625,0.621685791015625,0.06904296875000004,0.1249323540780829,False,True
"Uniform(0,1)",10,1,Efficient betting,Deterministic,0.6434302404522896,0.70374755859375,0.06031731814146046,0.09374336851040965,False,True
"Uniform(0,1)",10,1,Efficient betting,Uniformly randomized,0.627508837070643,0.6938720703125002,0.06636323324185722,0.10575665125555234,False,True
"Uniform(0,1)",10,2,STaR betting,Deterministic,0.5375279214605617,0.6191258218511866,0.08159790039062487,0.15180216158615245,False,True
"Uniform(0,1)",10,2,STaR betting,Uniformly randomized,0.47691807950971044,0.5790527546612207,0.10213467515151031,0.21415559514226956,False,True
"Uniform(0,1)",10,2,Efficient betting,Deterministic,0.6272153742611408,0.6972198035292722,0.07000442926813133,0.1116114689481209,False,True
"Uniform(0,1)",10,2,Efficient betting,Uniformly randomized,0.5105543181048083,0.5883138691888659,0.07775955108405752,0.15230416887414266,False,True
"Uniform(0,1)",10,3,STaR betting,Deterministic,0.6236633300781249,0.6619628906250001,0.03829956054687522,0.06141063407091374,False,True
"Uniform(0,1)",10,3,STaR betting,Uniformly randomized,0.511529541015625,0.5910156249999999,0.07948608398437496,0.15538903936331416,False,True
"Uniform(0,1)",10,3,Efficient betting,Deterministic,0.7581363609060645,0.7631916450566658,0.005055284150601302,0.006668040752668247,False,True
"Uniform(0,1)",10,3,Efficient betting,Uniformly randomized,0.5573796323731333,0.6001647949218751,0.04278516254874187,0.07676125940694534,False,True
"Uniform(0,1)",10,4,STaR betting,Deterministic,0.6245666503906251,0.69681396484375,0.07224731445312493,0.1156759081003429,False,True
"Uniform(0,1)",10,4,STaR betting,Uniformly randomized,0.5027893066406252,0.5444702148437501,0.04168090820312498,0.08289935297473794,False,True
"Uniform(0,1)",10,4,Efficient betting,Deterministic,0.7494938680902123,0.7662808630241678,0.016786994933955413,0.02239777488337613,False,True
"Uniform(0,1)",10,4,Efficient betting,Uniformly randomized,0.5441216268691608,0.5972534179687499,0.0531317910995891,0.09764690186145675,False,True
"Uniform(0,1)",10,5,STaR betting,Deterministic,0.6068092107501395,0.6935698037378472,0.08676059298770766,0.14297837186824158,False,True
"Uniform(0,1)",10,5,STaR betting,Uniformly randomized,0.5669826148094236,0.6536403205167952,0.08665770570737164,0.15284014614186958,False,True
"Uniform(0,1)",10,5,Efficient betting,Deterministic,0.6446521612815559,0.7281421910740262,0.08349002979247033,0.12951175037789953,False,True
"Uniform(0,1)",10,5,Efficient betting,Uniformly randomized,0.6181748934356277,0.7015979362006244,0.08342304276499668,0.1349505514553606,False,True
"Uniform(0,1)",10,6,STaR betting,Deterministic,0.5829382678852856,0.6342322210748408,0.05129395318955521,0.0879920842658577,False,True
"Uniform(0,1)",10,6,STaR betting,Uniformly randomized,0.5461533323329824,0.6186384913177344,0.07248515898475205,0.1327194300456247,False,True
"Uniform(0,1)",10,6,Efficient betting,Deterministic,0.7023641411215067,0.7023645113382084,3.702167017394231e-07,5.271008014506862e-07,False,True
"Uniform(0,1)",10,6,Efficient betting,Uniformly randomized,0.6214782969126479,0.6444449976079303,0.022966700695282394,0.036954952102712824,False,True
"Uniform(0,1)",10,7,STaR betting,Deterministic,0.695958667837328,0.7128066850062988,0.016848017168970886,0.024208358840224875,False,True
"Uniform(0,1)",10,7,STaR betting,Uniformly randomized,0.5745754820728343,0.620607363464379,0.04603188139154468,0.08011459386585806,False,True
"Uniform(0,1)",10,7,Efficient betting,Deterministic,0.8505317335948348,0.8505284057338282,-3.3278610066522774e-06,-3.912682943196799e-06,True,False
"Uniform(0,1)",10,7,Efficient betting,Uniformly randomized,0.6389035862390263,0.6520505403341326,0.013146954095106245,0.020577367819293757,False,True
"Uniform(0,1)",10,8,STaR betting,Deterministic,0.5512404064284894,0.6473543677699473,0.09611396134145789,0.174359426886328,False,True
"Uniform(0,1)",10,8,STaR betting,Uniformly randomized,0.3825703284584569,0.4921544885636898,0.10958416010523292,0.28644186951663353,False,True
"Uniform(0,1)",10,8,Efficient betting,Deterministic,0.6265645595267415,0.7127568883130387,0.08619232878629723,0.13756336434253513,False,True
"Uniform(0,1)",10,8,Efficient betting,Uniformly randomized,0.4040484721952903,0.49900041964735675,0.09495194745206648,0.2350013772757764,False,True
"Uniform(0,1)",10,9,STaR betting,Deterministic,0.6655054147565405,0.7003545328945395,0.03484911813799907,0.052364890450587565,False,True
"Uniform(0,1)",10,9,STaR betting,Uniformly randomized,0.5463258021001199,0.6240169046193202,0.0776911025192003,0.1422065408965667,False,True
"Uniform(0,1)",10,9,Efficient betting,Deterministic,0.7945046918466687,0.7945042395528179,-4.522938508166874e-07,-5.692777593768739e-07,True,False
"Uniform(0,1)",10,9,Efficient betting,Uniformly randomized,0.5830255719012127,0.6336658459605804,0.05064027405936766,0.08685772374311584,False,True
"Uniform(0,1)",10,10,STaR betting,Deterministic,0.6578853258782751,0.7020425972025106,0.044157271324235525,0.06712001254213362,False,True
"Uniform(0,1)",10,10,STaR betting,Uniformly randomized,0.5399692956501121,0.598830616009469,0.05886132035935687,0.10900864333126403,False,True
"Uniform(0,1)",10,10,Efficient betting,Deterministic,0.7714579217135906,0.7912252800819379,0.01976735836834731,0.025623378556330456,False,True
"Uniform(0,1)",10,10,Efficient betting,Uniformly randomized,0.5486989979799635,0.5981408600924335,0.049441862112470036,0.09010744013473748,False,True
"Uniform(0,1)",10,11,STaR betting,Deterministic,0.47566503352652467,0.6171269323416919,0.14146189881516724,0.29739814542680465,False,True
"Uniform(0,1)",10,11,STaR betting,Uniformly randomized,0.42532678093334375,0.5628075475512682,0.1374807666179244,0.3232356220697754,False,True
"Uniform(0,1)",10,11,Efficient betting,Deterministic,0.541411742568016,0.6241100583013293,0.08269831573331321,0.15274570023372558,False,True
"Uniform(0,1)",10,11,Efficient betting,Uniformly randomized,0.4586112981116196,0.5665320981109846,0.10792079999936499,0.23532084892749094,False,True
"Uniform(0,1)",10,12,STaR betting,Deterministic,0.6871335339367932,0.7279820966849923,0.040848562748199035,0.059447779406377466,False,True
"Uniform(0,1)",10,12,STaR betting,Uniformly randomized,0.5968415803891377,0.6476368257357473,0.05079524534660962,0.0851067469419462,False,True
"Uniform(0,1)",10,12,Efficient betting,Deterministic,0.783622067887336,0.7957948363948306,0.012172768507494602,0.01553397869500106,False,True
"Uniform(0,1)",10,12,Efficient betting,Uniformly randomized,0.6450617680470748,0.684700313123968,0.03963854507689313,0.061449223997414704,False,True
"Uniform(0,1)",10,13,STaR betting,Deterministic,0.6775240741835366,0.7171753238373189,0.039651249653782306,0.05852375017310618,False,True
"Uniform(0,1)",10,13,STaR betting,Uniformly randomized,0.4769221533132413,0.5731823017470727,0.09626014843383146,0.20183618597940867,False,True
"Uniform(0,1)",10,13,Efficient betting,Deterministic,0.8204343491233885,0.8204341906564999,-1.584668886112084e-07,-1.9314999277764144e-07,True,False
"Uniform(0,1)",10,13,Efficient betting,Uniformly randomized,0.5047975879112185,0.5719375314866054,0.06713994357538688,0.13300369332825568,False,True
"Uniform(0,1)",10,14,STaR betting,Deterministic,0.4959772059522072,0.6363155972714768,0.14033839131926962,0.2829533084082754,False,True
"Uniform(0,1)",10,14,STaR betting,Uniformly randomized,0.46210928036646415,0.602920006283648,0.1408107259171838,0.30471304494364926,False,True
"Uniform(0,1)",10,14,Efficient betting,Deterministic,0.5816456088796258,0.6469877237892037,0.06534211490957786,0.11234008116289362,False,True
"Uniform(0,1)",10,14,Efficient betting,Uniformly randomized,0.5166716330729633,0.6086082364558055,0.09193660338284226,0.17794010256773518,False,True
"Uniform(0,1)",10,15,STaR betting,Deterministic,0.6216796875,0.67569580078125,0.05401611328125,0.08688737040527794,False,True
"Uniform(0,1)",10,15,STaR betting,Uniformly randomized,0.49200439453125,0.56224365234375,0.07023925781249996,0.14276144398957946,False,True
"Uniform(0,1)",10,15,Efficient betting,Deterministic,0.7137542609125376,0.73631591796875,0.02256165705621238,0.03160983869625822,False,True
"Uniform(0,1)",10,15,Efficient betting,Uniformly randomized,0.5001420813813326,0.5654357910156249,0.06529370963429226,0.13055032172849534,False,True
"Uniform(0,1)",10,16,STaR betting,Deterministic,0.7196694569560995,0.7222880447594651,0.0026185878033655463,0.0036385979397279833,False,True
"Uniform(0,1)",10,16,STaR betting,Uniformly randomized,0.5583188475313071,0.6027381113514584,0.04441926382015127,0.07955895455895479,False,True
"Uniform(0,1)",10,16,Efficient betting,Deterministic,0.8638915941119194,0.8638852438153333,-6.350296586132842e-06,-7.350802611605367e-06,True,False
"Uniform(0,1)",10,16,Efficient betting,Uniformly randomized,0.6085978824956217,0.6511025298832764,0.04250464738765469,0.06984028142418075,False,True
"Uniform(0,1)",10,17,STaR betting,Deterministic,0.5251708984375,0.6262512207031251,0.10108032226562513,0.19247129375668282,False,True
"Uniform(0,1)",10,17,STaR betting,Uniformly randomized,0.5115234375,0.5848937988281251,0.07337036132812513,0.1434349942726234,False,True
"Uniform(0,1)",10,17,Efficient betting,Deterministic,0.5835725562646985,0.640960693359375,0.057388137094676495,0.09833933497833347,False,True
"Uniform(0,1)",10,17,Efficient betting,Uniformly randomized,0.5012524947341527,0.5865295410156248,0.08527704628147215,0.17012792390529685,False,True
"Uniform(0,1)",10,18,STaR betting,Deterministic,0.5445190429687501,0.6369201660156251,0.09240112304687498,0.16969309749590855,False,True
"Uniform(0,1)",10,18,STaR betting,Uniformly randomized,0.43626708984374996,0.52100830078125,0.08474121093750009,0.19424158482330256,False,True
"Uniform(0,1)",10,18,Efficient betting,Deterministic,0.638853907585144,0.65390625,0.01505234241485598,0.023561478197344998,False,True
"Uniform(0,1)",10,18,Efficient betting,Uniformly randomized,0.4401082423824265,0.5242736816406249,0.08416543925819842,0.1912380436289669,False,True
"Uniform(0,1)",10,19,STaR betting,Deterministic,0.567779541015625,0.63206787109375,0.06428833007812496,0.11322762698199407,False,True
"Uniform(0,1)",10,19,STaR betting,Uniformly randomized,0.44874267578125016,0.5409484863281251,0.09220581054687493,0.2054759119719265,False,True
"Uniform(0,1)",10,19,Efficient betting,Deterministic,0.6843075193464756,0.688107348265959,0.0037998289194833834,0.005552808952197896,False,True
"Uniform(0,1)",10,19,Efficient betting,Uniformly randomized,0.45982054550889384,0.5401672363281251,0.08034669081923129,0.17473488647687496,False,True
"Uniform(0,1)",10,20,STaR betting,Deterministic,0.7451502747752015,0.7502667308424105,0.005116456067209008,0.006866341247411478,False,True
"Uniform(0,1)",10,20,STaR betting,Uniformly randomized,0.5439154616764865,0.57691438723119,0.03299892555470352,0.060669217699736544,False,True
"Uniform(0,1)",10,20,Efficient betting,Deterministic,0.8843163577839732,0.8843173827544886,1.024970515350887e-06,1.1590541171280222e-06,False,True
"Uniform(0,1)",10,20,Efficient betting,Uniformly randomized,0.5509739005938172,0.5754335186933186,0.024459618099501368,0.04439342421326997,False,True
"Uniform(0,1)",10,21,STaR betting,Deterministic,0.6511629300583299,0.6694216876102498,0.018258757551919857,0.02804022881075907,False,True
"Uniform(0,1)",10,21,STaR betting,Uniformly randomized,0.5512250938520933,0.6026715595646266,0.05144646571253331,0.09333113874227505,False,True
"Uniform(0,1)",10,21,Efficient betting,Deterministic,0.8149536941200495,0.8149548244590663,1.1303390168304617e-06,1.3869978441327646e-06,False,True
"Uniform(0,1)",10,21,Efficient betting,Uniformly randomized,0.5868324572220445,0.6249396365279699,0.03810717930592544,0.06493706821588852,False,True
"Uniform(0,1)",10,22,STaR betting,Deterministic,0.641577263636693,0.6726331399553115,0.031055876318618503,0.04840551259965564,False,True
"Uniform(0,1)",10,22,STaR betting,Uniformly randomized,0.5976183871840407,0.6246902694373698,0.027071882253329127,0.04529961399094673,False,True
"Uniform(0,1)",10,22,Efficient betting,Deterministic,0.7550892438739538,0.7562006283731952,0.001111384499241419,0.0014718584700526005,False,True
"Uniform(0,1)",10,22,Efficient betting,Uniformly randomized,0.6622470766305923,0.690528984264716,0.028281907634123638,0.04270597580893454,False,True
"Uniform(0,1)",10,23,STaR betting,Deterministic,0.5673278808593751,0.6510986328125001,0.083770751953125,0.147658443696141,False,True
"Uniform(0,1)",10,23,STaR betting,Uniformly randomized,0.4901306152343751,0.557696533203125,0.06756591796874983,0.13785288220863445,False,True
"Uniform(0,1)",10,23,Efficient betting,Deterministic,0.6765469126403332,0.689691162109375,0.013144249469041802,0.01942843759015056,False,True
"Uniform(0,1)",10,23,Efficient betting,Uniformly randomized,0.49408638197928667,0.568267822265625,0.07418144028633833,0.1501386052964484,False,True
"Uniform(0,1)",10,24,STaR betting,Deterministic,0.5292831000570071,0.630345111775757,0.10106201171874996,0.1909413161082698,False,True
"Uniform(0,1)",10,24,STaR betting,Uniformly randomized,0.37692843205027593,0.4922216449204242,0.11529321287014827,0.30587560679097314,False,True
