distribution,population_mean,population_variance,population_size,replication,n,sampling_fraction,method,calibration,width,sqrt_n_width
"Beta(50,50)",0.5,0.0024462210278909822,100,43,50,0.5,Bridge-efficient betting,Deterministic Markov,0.07954773306846619,0.5624874148072981
"Beta(50,50)",0.5,0.0024462210278909822,100,43,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.07617539167404175,0.5386413601225619
"Beta(50,50)",0.5,0.0024462210278909822,100,43,50,0.5,WSR running intersection,Deterministic Markov,0.07705536484718323,0.5448637101024678
"Beta(50,50)",0.5,0.0024462210278909822,100,43,50,0.5,WSR running intersection,Uniformly randomized Markov,0.07381165027618408,0.5219271844085966
"Beta(50,50)",0.5,0.0024462210278909822,100,43,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(50,50)",0.5,0.0024462210278909822,100,43,50,0.5,Shekhar--Ramdas AS-CI,As published,0.5,3.5355339059327378
"Beta(50,50)",0.5,0.0024462210278909822,100,44,50,0.5,Bridge-efficient betting,Deterministic Markov,0.08043643832206726,0.5687715099202725
"Beta(50,50)",0.5,0.0024462210278909822,100,44,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.07138216495513916,0.5047481289555563
"Beta(50,50)",0.5,0.0024462210278909822,100,44,50,0.5,WSR running intersection,Deterministic Markov,0.07765412330627441,0.5490975717696297
"Beta(50,50)",0.5,0.0024462210278909822,100,44,50,0.5,WSR running intersection,Uniformly randomized Markov,0.06916803121566772,0.4890918391392145
"Beta(50,50)",0.5,0.0024462210278909822,100,44,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(50,50)",0.5,0.0024462210278909822,100,44,50,0.5,Shekhar--Ramdas AS-CI,As published,0.5,3.5355339059327378
"Beta(50,50)",0.5,0.0024462210278909822,100,45,50,0.5,Bridge-efficient betting,Deterministic Markov,0.08213818073272705,0.5808046459043752
"Beta(50,50)",0.5,0.0024462210278909822,100,45,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.03253364562988281,0.23004761441610225
"Beta(50,50)",0.5,0.0024462210278909822,100,45,50,0.5,WSR running intersection,Deterministic Markov,0.07795512676239014,0.5512259876194298
"Beta(50,50)",0.5,0.0024462210278909822,100,45,50,0.5,WSR running intersection,Uniformly randomized Markov,0.03169095516204834,0.22408889297363205
"Beta(50,50)",0.5,0.0024462210278909822,100,45,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(50,50)",0.5,0.0024462210278909822,100,45,50,0.5,Shekhar--Ramdas AS-CI,As published,0.5,3.5355339059327378
"Beta(50,50)",0.5,0.0024462210278909822,100,46,50,0.5,Bridge-efficient betting,Deterministic Markov,0.07986143231391907,0.5647056034444264
"Beta(50,50)",0.5,0.0024462210278909822,100,46,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.04555085301399231,0.3220931705502565
"Beta(50,50)",0.5,0.0024462210278909822,100,46,50,0.5,WSR running intersection,Deterministic Markov,0.0771588683128357,0.5455955901268594
"Beta(50,50)",0.5,0.0024462210278909822,100,46,50,0.5,WSR running intersection,Uniformly randomized Markov,0.04438209533691406,0.31382880575999783
"Beta(50,50)",0.5,0.0024462210278909822,100,46,50,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,3.5355339059327373
"Beta(50,50)",0.5,0.0024462210278909822,100,46,50,0.5,Shekhar--Ramdas AS-CI,As published,0.49999999999999994,3.5355339059327373
"Beta(50,50)",0.5,0.0024462210278909822,100,47,50,0.5,Bridge-efficient betting,Deterministic Markov,0.08034822344779968,0.5681477365623112
"Beta(50,50)",0.5,0.0024462210278909822,100,47,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.06703817844390869,0.4740315057608167
"Beta(50,50)",0.5,0.0024462210278909822,100,47,50,0.5,WSR running intersection,Deterministic Markov,0.0779350996017456,0.5510843742084331
"Beta(50,50)",0.5,0.0024462210278909822,100,47,50,0.5,WSR running intersection,Uniformly randomized Markov,0.06517070531845093,0.4608264766538685
"Beta(50,50)",0.5,0.0024462210278909822,100,47,50,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,3.5355339059327373
"Beta(50,50)",0.5,0.0024462210278909822,100,47,50,0.5,Shekhar--Ramdas AS-CI,As published,0.49999999999999994,3.5355339059327373
"Beta(50,50)",0.5,0.0024462210278909822,100,48,50,0.5,Bridge-efficient betting,Deterministic Markov,0.07975921034812927,0.5639827849924647
"Beta(50,50)",0.5,0.0024462210278909822,100,48,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.06881502270698547,0.48659569203615677
"Beta(50,50)",0.5,0.0024462210278909822,100,48,50,0.5,WSR running intersection,Deterministic Markov,0.07699325680732727,0.5444245399409843
"Beta(50,50)",0.5,0.0024462210278909822,100,48,50,0.5,WSR running intersection,Uniformly randomized Markov,0.06654959917068481,0.47057672858837873
"Beta(50,50)",0.5,0.0024462210278909822,100,48,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(50,50)",0.5,0.0024462210278909822,100,48,50,0.5,Shekhar--Ramdas AS-CI,As published,0.5,3.5355339059327378
"Beta(50,50)",0.5,0.0024462210278909822,100,49,50,0.5,Bridge-efficient betting,Deterministic Markov,0.08033663034439087,0.5680657609419575
"Beta(50,50)",0.5,0.0024462210278909822,100,49,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.07360139489173889,0.520440454327375
"Beta(50,50)",0.5,0.0024462210278909822,100,49,50,0.5,WSR running intersection,Deterministic Markov,0.07777735590934753,0.5499689578625924
"Beta(50,50)",0.5,0.0024462210278909822,100,49,50,0.5,WSR running intersection,Uniformly randomized Markov,0.07131484150886536,0.5042720803016257
"Beta(50,50)",0.5,0.0024462210278909822,100,49,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(50,50)",0.5,0.0024462210278909822,100,49,50,0.5,Shekhar--Ramdas AS-CI,As published,0.5,3.5355339059327378
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,0,50,0.5,Bridge-efficient betting,Deterministic Markov,0.0882329642772674,0.6239012736464619
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,0,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.07993385195732111,0.5652176876538334
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,0,50,0.5,WSR running intersection,Deterministic Markov,0.08469998836517328,0.5989193613943571
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,0,50,0.5,WSR running intersection,Uniformly randomized Markov,0.07961717247962946,0.5629784255924496
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,0,50,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,3.5355339059327373
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,0,50,0.5,Shekhar--Ramdas AS-CI,As published,0.2576891582940671,1.822137512679885
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,1,50,0.5,Bridge-efficient betting,Deterministic Markov,0.0966501235961914,0.6834195779738489
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,1,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.07088342308998108,0.5012214914064073
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,1,50,0.5,WSR running intersection,Deterministic Markov,0.08473452925682068,0.5991636023814781
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,1,50,0.5,WSR running intersection,Uniformly randomized Markov,0.0701172947883606,0.49580414623305946
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,1,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,1,50,0.5,Shekhar--Ramdas AS-CI,As published,0.2609208631525128,1.8449891168818897
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,2,50,0.5,Bridge-efficient betting,Deterministic Markov,0.10411679744720459,0.7362169351034459
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,2,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.07258754968643188,0.5132714861299144
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,2,50,0.5,WSR running intersection,Deterministic Markov,0.08361586928367615,0.5912534818529536
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,2,50,0.5,WSR running intersection,Uniformly randomized Markov,0.06905877590179443,0.48831928740600977
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,2,50,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,3.5355339059327373
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,2,50,0.5,Shekhar--Ramdas AS-CI,As published,0.2671933953110786,1.8893426171272156
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,3,50,0.5,Bridge-efficient betting,Deterministic Markov,0.0922357439994812,0.6522052004981957
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,3,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.04236981272697449,0.2995998189684775
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,3,50,0.5,WSR running intersection,Deterministic Markov,0.08373585343360901,0.5921018979134778
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,3,50,0.5,WSR running intersection,Uniformly randomized Markov,0.042783141136169434,0.3025224921784654
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,3,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,3,50,0.5,Shekhar--Ramdas AS-CI,As published,0.26150922351771055,1.8491494529220172
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,4,50,0.5,Bridge-efficient betting,Deterministic Markov,0.09322187304496765,0.6591781858500806
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,4,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.06297484040260315,0.4452993669282126
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,4,50,0.5,WSR running intersection,Deterministic Markov,0.08520486950874329,0.6024894101974727
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,4,50,0.5,WSR running intersection,Uniformly randomized Markov,0.06087055802345276,0.43041984352992657
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,4,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,4,50,0.5,Shekhar--Ramdas AS-CI,As published,0.26787742900333134,1.8941794657507354
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,5,50,0.5,Bridge-efficient betting,Deterministic Markov,0.08733800053596494,0.6175729243425513
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,5,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.07050848007202146,0.49857024390082927
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,5,50,0.5,WSR running intersection,Deterministic Markov,0.08307743072509763,0.5874461462927217
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,5,50,0.5,WSR running intersection,Uniformly randomized Markov,0.06875121593475339,0.4861445100228475
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,5,50,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,3.5355339059327373
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,5,50,0.5,Shekhar--Ramdas AS-CI,As published,0.26875265449730035,1.9003682445692638
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,6,50,0.5,Bridge-efficient betting,Deterministic Markov,0.09014007449150085,0.637386579296008
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,6,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.06633415818214417,0.46905333074895245
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,6,50,0.5,WSR running intersection,Deterministic Markov,0.08542117476463318,0.6040189193299331
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,6,50,0.5,WSR running intersection,Uniformly randomized Markov,0.06580492854118347,0.4653111120696702
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,6,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,6,50,0.5,Shekhar--Ramdas AS-CI,As published,0.2625405492266331,1.8564420269459287
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,7,50,0.5,Bridge-efficient betting,Deterministic Markov,0.08761435747146609,0.6195270629737594
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,7,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.08279171586036685,0.5854258371093524
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,7,50,0.5,WSR running intersection,Deterministic Markov,0.08529567718505862,0.6031315174345364
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,7,50,0.5,WSR running intersection,Uniformly randomized Markov,0.08153086900711062,0.5765103035096004
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,7,50,0.5,Bardenet--Maillard EBS,As published,0.5000000000000001,3.5355339059327386
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,7,50,0.5,Shekhar--Ramdas AS-CI,As published,0.2664146961569864,1.883836382603587
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,8,50,0.5,Bridge-efficient betting,Deterministic Markov,0.09376457333564758,0.6630156564069974
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,8,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.05611586570739746,0.39679909173854383
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,8,50,0.5,WSR running intersection,Deterministic Markov,0.086181640625,0.6093962249971955
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,8,50,0.5,WSR running intersection,Uniformly randomized Markov,0.05596017837524414,0.3956982160554393
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,8,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,8,50,0.5,Shekhar--Ramdas AS-CI,As published,0.25527314445788385,1.8050537150098283
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,9,50,0.5,Bridge-efficient betting,Deterministic Markov,0.08619517087936399,0.6094918983433151
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,9,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.06175699830055234,0.43668792284046654
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,9,50,0.5,WSR running intersection,Deterministic Markov,0.08392348885536191,0.5934286807046005
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,9,50,0.5,WSR running intersection,Uniformly randomized Markov,0.061784982681274386,0.4368858022942252
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,9,50,0.5,Bardenet--Maillard EBS,As published,0.4999999999999999,3.535533905932737
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,9,50,0.5,Shekhar--Ramdas AS-CI,As published,0.26203840138164924,1.8528913054824656
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,10,50,0.5,Bridge-efficient betting,Deterministic Markov,0.0951630175113678,0.6729041500046234
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,10,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.07651829719543457,0.5410660683173937
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,10,50,0.5,WSR running intersection,Deterministic Markov,0.08489629626274109,0.6003074678500637
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,10,50,0.5,WSR running intersection,Uniformly randomized Markov,0.07214018702507019,0.5101081544149293
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,10,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,10,50,0.5,Shekhar--Ramdas AS-CI,As published,0.2609645323312629,1.8452979046061202
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,11,50,0.5,Bridge-efficient betting,Deterministic Markov,0.08177858591079712,0.578261926533713
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,11,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.05369162559509277,0.379657125512193
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,11,50,0.5,WSR running intersection,Deterministic Markov,0.08245143294334412,0.5830196735278652
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,11,50,0.5,WSR running intersection,Uniformly randomized Markov,0.05454900860786438,0.38571973893624256
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,11,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,11,50,0.5,Shekhar--Ramdas AS-CI,As published,0.2678667761467489,1.894104138679451
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,12,50,0.5,Bridge-efficient betting,Deterministic Markov,0.09018003940582281,0.6376691739152739
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,12,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.06306999921798712,0.4459722413646894
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,12,50,0.5,WSR running intersection,Deterministic Markov,0.08350890874862676,0.5904971566564259
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,12,50,0.5,WSR running intersection,Uniformly randomized Markov,0.06364095211029058,0.45000948798354795
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,12,50,0.5,Bardenet--Maillard EBS,As published,0.5,3.5355339059327378
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,12,50,0.5,Shekhar--Ramdas AS-CI,As published,0.2608698238604326,1.8446282145865212
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,13,50,0.5,Bridge-efficient betting,Deterministic Markov,0.10375657677650452,0.73366979031369
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,13,50,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.04891097545623779,0.34585282419554536
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,13,50,0.5,WSR running intersection,Deterministic Markov,0.0835300087928772,0.5906463565001541
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,13,50,0.5,WSR running intersection,Uniformly randomized Markov,0.047119140625,0.3331826385962004
"Beta(20,80)",0.19997583722263076,0.001564489730758118,100,13,50,0.5,Bardenet--Maillard EBS,As published,0.49999999999999994,3.5355339059327373
