distribution,population_mean,population_variance,replication,n,sampling_fraction,method,width,calibration,normalized_width
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,2000,0.5,WSR running intersection,0.0041456203907728195,Deterministic Markov,1.278754898543686
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,2000,0.5,WSR running intersection,0.003859848715364933,Uniformly randomized Markov,1.1906059858728018
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,2000,0.5,Bardenet--Maillard EBS,0.03543244444713961,As published,10.929464744288925
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,2000,0.5,Shekhar--Ramdas AS-CI,0.06086694931509595,As published,18.774972684264405
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,2800,0.7,Bridge-efficient betting,0.002401673700660467,Deterministic Markov,1.1316188513241678
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,2800,0.7,Bridge-efficient betting,0.0019378334283828846,Uniformly randomized Markov,0.913066932315228
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,2800,0.7,WSR running intersection,0.0026567827910184694,Deterministic Markov,1.2518209652557506
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,2800,0.7,WSR running intersection,0.002318678051233314,Uniformly randomized Markov,1.092513022150192
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,2800,0.7,Bardenet--Maillard EBS,0.02503101479801123,As published,11.794095178464127
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,2800,0.7,Shekhar--Ramdas AS-CI,0.038862030892766686,As published,18.310983189308004
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3200,0.8,Bridge-efficient betting,0.0018914273008703297,Deterministic Markov,1.1668564404066488
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3200,0.8,Bridge-efficient betting,0.0015662472695111562,Uniformly randomized Markov,0.9662468723262415
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3200,0.8,WSR running intersection,0.002182234451174686,Deterministic Markov,1.3462607432274878
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3200,0.8,WSR running intersection,0.001677395962178696,Uniformly randomized Markov,1.0348165539747087
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3200,0.8,Bardenet--Maillard EBS,0.0215582996330278,As published,13.299713269148462
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3200,0.8,Shekhar--Ramdas AS-CI,0.028975078126170728,As published,17.87526092451492
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3600,0.9,Bridge-efficient betting,0.0013298128731548675,Deterministic Markov,1.230579188686571
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3600,0.9,Bridge-efficient betting,0.0013276105746626299,Uniformly randomized Markov,1.2285412307553967
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3600,0.9,WSR running intersection,0.0016148390248417466,Deterministic Markov,1.4943360356669864
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3600,0.9,WSR running intersection,0.0016148390248417466,Uniformly randomized Markov,1.4943360356669864
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3600,0.9,Bardenet--Maillard EBS,0.01864151049959184,As published,17.250438260578026
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,41,3600,0.9,Shekhar--Ramdas AS-CI,0.018417471733479962,As published,17.04311778068056
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,400,0.1,Bridge-efficient betting,0.01667930083349345,Deterministic Markov,1.7149614641181585
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,400,0.1,Bridge-efficient betting,0.011979462951421715,Uniformly randomized Markov,1.2317253299529614
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,400,0.1,WSR running intersection,0.017524436395615323,Deterministic Markov,1.8018580873917422
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,400,0.1,WSR running intersection,0.01280058855190877,Uniformly randomized Markov,1.3161532550856743
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,400,0.1,Bardenet--Maillard EBS,0.16802096389810478,As published,17.275872719473316
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,400,0.1,Shekhar--Ramdas AS-CI,0.19168023305001816,As published,19.708512748559755
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,1200,0.3,Bridge-efficient betting,0.007254305016249407,Deterministic Markov,1.4648906196515799
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,1200,0.3,Bridge-efficient betting,0.006735638715326786,Uniformly randomized Markov,1.3601542738198251
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,1200,0.3,WSR running intersection,0.006330783665180251,Deterministic Markov,1.2784002858154917
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,1200,0.3,WSR running intersection,0.006310479436069771,Uniformly randomized Markov,1.2743001722006695
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,1200,0.3,Bardenet--Maillard EBS,0.0584708244599762,As published,11.807245777900508
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,1200,0.3,Shekhar--Ramdas AS-CI,0.09501642714200931,As published,19.187044454480354
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2000,0.5,Bridge-efficient betting,0.004550920333713293,Deterministic Markov,1.4037734092998024
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2000,0.5,Bridge-efficient betting,0.003964352421462536,Uniformly randomized Markov,1.2228411192163462
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2000,0.5,WSR running intersection,0.0041699702851474285,Deterministic Markov,1.2862658483595104
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2000,0.5,WSR running intersection,0.0038067507557570934,Uniformly randomized Markov,1.1742274298182416
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2000,0.5,Bardenet--Maillard EBS,0.03544772279651143,As published,10.934177492263718
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2000,0.5,Shekhar--Ramdas AS-CI,0.06107378744362174,As published,18.838773815368125
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2800,0.7,Bridge-efficient betting,0.0026661344803869946,Deterministic Markov,1.2562272873877876
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2800,0.7,Bridge-efficient betting,0.0024810673668980987,Uniformly randomized Markov,1.1690275007029471
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2800,0.7,WSR running intersection,0.002836222574114755,Deterministic Markov,1.3363692705369532
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2800,0.7,WSR running intersection,0.002664491906762101,Uniformly randomized Markov,1.2554533407529442
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2800,0.7,Bardenet--Maillard EBS,0.025031416716833843,As published,11.794284554279937
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,2800,0.7,Shekhar--Ramdas AS-CI,0.03884077606762126,As published,18.300968356398126
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3200,0.8,Bridge-efficient betting,0.0019490640610456134,Deterministic Markov,1.2024136224266804
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3200,0.8,Bridge-efficient betting,0.0018324147909879462,Uniformly randomized Markov,1.1304505329794192
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3200,0.8,WSR running intersection,0.0022461842745542526,Deterministic Markov,1.3857125705533273
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3200,0.8,WSR running intersection,0.0020329801365732425,Uniformly randomized Markov,1.2541829995198461
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3200,0.8,Bardenet--Maillard EBS,0.021563851262468237,As published,13.303138171900127
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3200,0.8,Shekhar--Ramdas AS-CI,0.02896547084451001,As published,17.86933401499244
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3600,0.9,Bridge-efficient betting,0.0012596681714058255,Deterministic Markov,1.1656688453506592
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3600,0.9,Bridge-efficient betting,0.0012464823201298603,Uniformly randomized Markov,1.1534669525183063
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3600,0.9,WSR running intersection,0.0015428151004015789,Deterministic Markov,1.4276867015442578
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3600,0.9,WSR running intersection,0.0015244867652653982,Uniformly randomized Markov,1.410726068783689
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3600,0.9,Bardenet--Maillard EBS,0.018654990962012452,As published,17.262912779996178
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,42,3600,0.9,Shekhar--Ramdas AS-CI,0.018436473874124892,As published,17.060701938038484
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,400,0.1,Bridge-efficient betting,0.016984618362039378,Deterministic Markov,1.7463541346505236
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,400,0.1,Bridge-efficient betting,0.013833290152251765,Uniformly randomized Markov,1.422335370643239
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,400,0.1,WSR running intersection,0.017305693030357394,Deterministic Markov,1.7793669502815124
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,400,0.1,WSR running intersection,0.014441254734993025,Uniformly randomized Markov,1.484846134215309
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,400,0.1,Bardenet--Maillard EBS,0.16821474429302333,As published,17.295797170330367
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,400,0.1,Shekhar--Ramdas AS-CI,0.1900298680324854,As published,19.538822637742047
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,1200,0.3,Bridge-efficient betting,0.0072977258823812285,Deterministic Markov,1.473658767579076
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,1200,0.3,Bridge-efficient betting,0.00649463152512908,Uniformly randomized Markov,1.3114867348345762
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,1200,0.3,WSR running intersection,0.007033356279134817,Deterministic Markov,1.4202735637519417
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,1200,0.3,WSR running intersection,0.00656799208372838,Uniformly randomized Markov,1.326300723756161
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,1200,0.3,Bardenet--Maillard EBS,0.05856438583628448,As published,11.826138998161952
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,1200,0.3,Shekhar--Ramdas AS-CI,0.09471229006714416,As published,19.125628847187823
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2000,0.5,Bridge-efficient betting,0.003591700457036495,Deterministic Markov,1.1078931789702078
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2000,0.5,Bridge-efficient betting,0.0027301255613565445,Uniformly randomized Markov,0.8421324448795457
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2000,0.5,WSR running intersection,0.004106863401830196,Deterministic Markov,1.2667999473442244
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2000,0.5,WSR running intersection,0.003110656049102545,Uniformly randomized Markov,0.9595105884098808
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2000,0.5,Bardenet--Maillard EBS,0.03542290985316454,As published,10.926523710715667
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2000,0.5,Shekhar--Ramdas AS-CI,0.06107126796068307,As published,18.837996657585713
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2800,0.7,Bridge-efficient betting,0.002486835233867196,Deterministic Markov,1.171745200027533
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2800,0.7,Bridge-efficient betting,0.0018224062398076168,Uniformly randomized Markov,0.858680034331875
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2800,0.7,WSR running intersection,0.0027687999419867826,Deterministic Markov,1.3046011242226032
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2800,0.7,WSR running intersection,0.002124092169106029,Uniformly randomized Markov,1.0008281890455852
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2800,0.7,Bardenet--Maillard EBS,0.025015823398537695,As published,11.786937306011462
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,2800,0.7,Shekhar--Ramdas AS-CI,0.03891728838128122,As published,18.33701937218442
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3200,0.8,Bridge-efficient betting,0.002010662853717815,Deterministic Markov,1.2404150554808393
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3200,0.8,Bridge-efficient betting,0.0019098116084933225,Uniformly randomized Markov,1.1781980593747348
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3200,0.8,WSR running intersection,0.0021784219890832457,Deterministic Markov,1.3439087649393684
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3200,0.8,WSR running intersection,0.0019807269796728866,Uniformly randomized Markov,1.221947061806193
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3200,0.8,Bardenet--Maillard EBS,0.021561696429744148,As published,13.301808815788505
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3200,0.8,Shekhar--Ramdas AS-CI,0.028996154904138594,As published,17.888263578174147
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3600,0.9,Bridge-efficient betting,0.0013455264270306189,Deterministic Markov,1.245120161157329
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3600,0.9,Bridge-efficient betting,0.0012593760155140965,Uniformly randomized Markov,1.1653984908011796
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3600,0.9,WSR running intersection,0.0016363323666155616,Deterministic Markov,1.5142254950158314
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3600,0.9,WSR running intersection,0.0014446287415921522,Uniformly randomized Markov,1.3368272338680702
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3600,0.9,Bardenet--Maillard EBS,0.018655793095758988,As published,17.26365505668409
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,43,3600,0.9,Shekhar--Ramdas AS-CI,0.01843533482031351,As published,17.05964788303317
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,400,0.1,Bridge-efficient betting,0.016517748869955606,Deterministic Markov,1.6983507323683196
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,400,0.1,Bridge-efficient betting,0.014021985232830048,Uniformly randomized Markov,1.4417369507748594
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,400,0.1,WSR running intersection,0.017506734654307327,Deterministic Markov,1.8000379988584123
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,400,0.1,WSR running intersection,0.014697464369237467,Uniformly randomized Markov,1.5111895435615026
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,400,0.1,Bardenet--Maillard EBS,0.1681111369065003,As published,17.28514428523292
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,400,0.1,Shekhar--Ramdas AS-CI,0.19072642101979959,As published,19.61044203851222
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,1200,0.3,Bridge-efficient betting,0.006937844585627323,Deterministic Markov,1.4009865081935164
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,1200,0.3,Bridge-efficient betting,0.006727119348943211,Uniformly randomized Markov,1.3584339243345582
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,1200,0.3,WSR running intersection,0.0069551701657473985,Deterministic Markov,1.404485131389132
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,1200,0.3,WSR running intersection,0.006803785171359766,Uniformly randomized Markov,1.3739153583043626
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,1200,0.3,Bardenet--Maillard EBS,0.05837465660622193,As published,11.78782622129776
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,1200,0.3,Shekhar--Ramdas AS-CI,0.09468897297829726,As published,19.120920334841994
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,2000,0.5,Bridge-efficient betting,0.004089802503585815,Deterministic Markov,1.2615373557060423
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,2000,0.5,Bridge-efficient betting,0.00396613497287035,Uniformly randomized Markov,1.223390963661757
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,44,2000,0.5,WSR running intersection,0.00422260956838727,Deterministic Markov,1.3025029214520198
